mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,MACE_relative_energy
400,9,-45,0.59375,1.00393725,0.5053
400,10,-30,0.21875,0.44383075,0.124
400,11,-15,0.0625,0.11665225,0.0017
400,12,0,0,0.002761,0.0073
400,13,15,0.0625,0.11715425,0
400,14,30,0.21875,0.44383075,0.124
400,15,45,0.59375,1.00343525,0.5043
400,16,60,1.21875,1.750976,1.147
400,17,75,2.03125,2.65438775,1.8828
400,18,90,2.75,3.54455925,2.7822
400,19,105,2.09375,2.680429,1.9083
400,20,120,1.3125,1.75844325,1.1264
400,21,135,0.65625,1.039893,0.51
400,22,150,0.25,0.4855595,0.1365
400,23,165,0.0625,0.135289,0.0046
400,24,180,0,0,0.0055
401,1,-165,0.03125,0.00069025,0.0005
401,2,-150,0.625,0.63057475,0.6794
401,3,-135,1.21875,1.2965405,1.237
401,4,-120,1.28125,1.38621025,1.2725
401,5,-105,0.875,1.00004675,0.8886
401,6,-90,0.34375,0.43404175,0.2721
401,7,-75,0,0.1665385,0.132
401,8,-60,0.3125,0.64952525,0.8446
401,9,-45,1,1.38621025,1.6962
401,10,-30,1.75,2.3083215,2.4119
401,11,-15,2.375,3.17747175,2.975
401,12,0,3.375,4.89920625,4.3087
401,13,15,2.375,3.174648,2.9712
401,14,30,1.75,2.30926275,2.4058
401,15,45,0.96875,1.3871515,1.6951
401,16,60,0.3125,0.649086,0.8442
401,17,75,0,0.164656,0.1304
401,18,90,0.34375,0.4361125,0.2745
401,19,105,0.875,0.97645275,0.8717
401,20,120,1.28125,1.3848925,1.2714
401,21,135,1.21875,1.296164,1.2361
401,22,150,0.625,0.639548,0.6842
401,23,165,0.03125,0,0
401,24,180,0.5,1.19607775,0.8461
402,1,-165,3.09375,3.30924675,2.7148
402,2,-150,2.3125,2.6526935,2.0984
402,3,-135,1.46875,1.83399425,1.2338
402,4,-120,0.875,1.45460775,0.7731
402,5,-105,0.40625,1.33952425,0.4252
402,6,-90,0,0.199043,0.416
402,7,-75,0,0.0053965,0.0014
402,8,-60,0.78125,0.634026,0.1053
402,9,-45,2,1.84629325,0.7285
402,10,-30,3.375,3.110894,1.9473
402,11,-15,4.4375,3.9862565,2.9428
402,12,0,4.78125,4.17820875,3.1833
402,13,15,4.4375,3.98217775,2.9393
402,14,30,3.34375,3.1172945,1.9521
402,15,45,2,1.8417125,0.7257
402,16,60,0.78125,0.6404265,0.1086
402,17,75,0,0,0
402,18,90,0,0.2277825,0.4199
402,19,105,0.40625,1.338332,0.4245
402,20,120,0.875,1.454294,0.7733
402,21,135,1.46875,1.836316,1.2363
402,22,150,2.3125,2.6499325,2.0955
402,23,165,3.09375,3.30836825,2.7144
402,24,180,3.5,3.75803475,3.2025
403,1,-165,6.09375,7.308618,6.7882
403,2,-150,4.40625,4.5610465,4.0226
403,3,-135,3.21875,2.78515875,2.2952
403,4,-120,3.375,2.634747,2.3554
403,5,-105,4.4375,3.63579775,3.3627
403,6,-90,0,0,0
403,7,-75,4.4375,3.65725825,3.3778
403,8,-60,3.40625,2.63857475,2.3567
403,9,-45,3.21875,2.7997795,2.3028
403,10,-30,4.4375,4.62109825,4.0282
403,11,-15,7.125,7.99240475,7.4725
403,12,0,8.3125,10.569359,10.197
403,13,15,7.15625,7.98173725,7.4603
403,14,30,3.09375,3.7457985,3.1082
403,15,45,3.21875,2.79758325,2.3013
403,16,60,3.40625,2.6378845,2.3563
403,17,75,4.4375,3.6541835,3.3765
403,18,90,0,0.0023845,0.0021
403,19,105,4.4375,3.63705275,3.3639
403,20,120,3.375,2.63405675,2.3549
403,21,135,3.21875,2.78917475,2.2982
403,22,150,4.40625,4.55508525,4.0178
403,23,165,6.09375,7.3253095,6.8089
403,24,180,9.625,11.512617,11.2869
404,1,-165,0.1875,0.12255075,0.1163
404,2,-150,0.78125,0.596376,0.5786
404,3,-135,1.90625,1.499725,1.4463
404,4,-120,3.375,2.729876,2.5694
404,5,-105,4.8125,3.9034265,3.6063
404,6,-90,5.46875,4.40235175,4.0828
404,7,-75,4.8125,3.910078,3.6121
404,8,-60,3.375,2.747697,2.5859
404,9,-45,1.90625,1.51221225,1.4582
404,10,-30,0.78125,0.59116775,0.5757
404,11,-15,0.1875,0.1256255,0.1201
404,12,0,0,6.28E-05,0
404,13,15,0.1875,0.12568825,0.1201
404,14,30,0.78125,0.59104225,0.5757
404,15,45,1.90625,1.51070625,1.4571
404,16,60,3.375,2.747697,2.5859
404,17,75,4.8125,3.9107055,3.613
404,18,90,5.46875,4.40159875,4.0829
404,19,105,4.8125,3.90901125,3.6117
404,20,120,3.375,2.729876,2.5694
404,21,135,1.90625,1.499725,1.4463
404,22,150,0.78125,0.5970035,0.5791
404,23,165,0.1875,0.12255075,0.1163
404,24,180,0,0,0
405,1,-165,0,0.00658875,0.0222
405,2,-150,0.28125,0.16195775,0.0683
405,3,-135,1.4375,1.13408075,0.9052
405,4,-120,4.71875,4.49039,4.2703
405,5,-105,3.9375,3.45733675,3.5161
405,6,-90,3.625,3.03352325,3.2251
405,7,-75,3.34375,2.7882335,3.0011
405,8,-60,2.65625,2.21300425,2.2562
405,9,-45,1.375,1.099129,1.0159
405,10,-30,0.25,0.15179225,0.1146
405,11,-15,0,0,0
405,12,0,0.9375,1.0322375,0.9547
405,13,15,0,0.0023845,0.0006
405,14,30,0.25,0.15166675,0.114
405,15,45,1.375,1.0992545,1.0159
405,16,60,4.9375,4.72237675,4.3881
405,17,75,4.03125,3.5399785,3.5492
405,18,90,3.625,3.03415075,3.2255
405,19,105,3.9375,3.45758775,3.5161
405,20,120,4.71875,4.4987985,4.2771
405,21,135,1.4375,1.1336415,0.9015
405,22,150,0.28125,0.1637775,0.0701
405,23,165,0,0.00922425,0.0263
405,24,180,1.0625,1.13734375,1.0991
406,1,-165,0,0.07925325,0.1838
406,2,-150,0.03125,0.2955525,0.0078
406,3,-135,0.21875,0.6233585,0.0048
406,4,-120,0.40625,0.88672025,0.1151
406,5,-105,0.5625,1.04271675,0.4715
406,6,-90,0.625,1.16821675,0.9959
406,7,-75,0.8125,1.4343395,1.5658
406,8,-60,1.21875,1.93037825,2.2224
406,9,-45,1.78125,2.44317125,2.7107
406,10,-30,2.28125,2.8218675,2.8655
406,11,-15,2.625,3.11911425,2.91
406,12,0,2.78125,3.241163,2.7267
406,13,15,2.625,3.11923975,2.9102
406,14,30,2.28125,2.82117725,2.8647
406,15,45,1.78125,2.4413515,2.7089
406,16,60,1.21875,1.9308175,2.2228
406,17,75,0.8125,1.4340885,1.5656
406,18,90,0.625,1.16821675,0.9959
406,19,105,0.5625,1.04196375,0.4701
406,20,120,0.4375,0.885528,0.114
406,21,135,0.21875,0.62304475,0
406,22,150,0.03125,0.2809945,0.0174
406,23,165,0,0.08766175,0.1879
406,24,180,0.03125,0,0.2329
407,1,-165,0.4375,0.367213,0.4384
407,2,-150,1.8125,1.61399275,1.847
407,3,-135,4.125,3.733374,4.0852
407,4,-120,7.1875,6.58931475,6.9301
407,5,-105,10.78125,9.8410825,10.0025
407,6,-90,13.25,12.22250775,11.6171
407,7,-75,10.9375,9.75304425,9.1315
407,8,-60,9.28125,7.9420165,7.3834
407,9,-45,8.40625,6.90846125,6.3966
407,10,-30,8.15625,6.5562455,6.0369
407,11,-15,8.4375,6.68406725,6.1123
407,12,0,9.125,7.23074525,6.5594
407,13,15,8.4375,6.679863,6.1083
407,14,30,8.15625,6.55517875,6.0355
407,15,45,8.40625,6.912791,6.4008
407,16,60,9.25,7.9174185,7.3637
407,17,75,10.9375,9.7484635,9.1285
407,18,90,13.25,12.219935,11.6153
407,19,105,10.78125,9.833929,9.9908
407,20,120,7.1875,6.58931475,6.9321
407,21,135,4.125,3.73544475,4.0884
407,22,150,1.8125,1.6115455,1.8454
407,23,165,0.4375,0.37066425,0.4425
407,24,180,0,0,0
408,1,-165,0.25,0.09280725,0.0087
408,2,-150,0.9375,0.47821775,0.0013
408,3,-135,2.0625,1.186979,0.3888
408,4,-120,3.34375,2.0472815,1.067
408,5,-105,4.3125,2.673903,1.681
408,6,-90,4.59375,2.80159925,1.948
408,7,-75,3.9375,2.34214375,1.7297
408,8,-60,2.84375,1.62553875,1.0279
408,9,-45,1.96875,1.1238525,0.4474
408,10,-30,1.625,1.1228485,0.3972
408,11,-15,1.65625,1.454545,0.7835
408,12,0,1.71875,1.6645065,1.0401
408,13,15,1.65625,1.45435675,0.7825
408,14,30,1.625,1.12278575,0.3972
408,15,45,1.96875,1.13044125,0.4536
408,16,60,2.84375,1.6235935,1.0263
408,17,75,3.9375,2.345344,1.7322
408,18,90,4.59375,2.80159925,1.948
408,19,105,4.3125,2.67371475,1.6812
408,20,120,3.34375,2.048662,1.069
408,21,135,2.0625,1.184971,0.3871
408,22,150,0.9375,0.4769,0
408,23,165,0.25,0.0927445,0.0087
408,24,180,0,0,0.0972
409,1,-165,0.25,0.25056075,0.3204
409,2,-150,1.125,0.95398825,1.199
409,3,-135,2.4375,2.03366475,2.46
409,4,-120,3.9375,3.26983975,3.8269
409,5,-105,5.1875,4.319208,4.9314
409,6,-90,5.625,4.693951,5.3946
409,7,-75,5,4.19690825,4.9486
409,8,-60,3.625,3.09539475,3.8319
409,9,-45,2.25,1.91556925,2.5403
409,10,-30,1.125,0.973378,1.4222
409,11,-15,0.5,0.40229025,0.6972
409,12,0,0.25,0.21780525,0.4552
409,13,15,0.5,0.399843,0.695
409,14,30,1.125,0.97695475,1.4254
409,15,45,2.25,1.91556925,2.5403
409,16,60,3.625,3.09539475,3.8319
409,17,75,5,4.196971,4.9486
409,18,90,5.625,4.69388825,5.3946
409,19,105,5.1875,4.31914525,4.9314
409,20,120,3.9375,3.26971425,3.8269
409,21,135,2.4375,2.033602,2.46
409,22,150,1.125,0.954051,1.199
409,23,165,0.25,0.25056075,0.3204
409,24,180,0,0,0
410,1,-165,0.0625,0.680461,0.5724
410,2,-150,0,0.18028075,0.1489
410,3,-135,0.34375,0.0021335,0
410,4,-120,1.09375,0.30954575,0.2339
410,5,-105,2,0.875237,0.6336
410,6,-90,2.4375,1.202039,0.7764
410,7,-75,2.03125,0.912385,0.6587
410,8,-60,1.0625,0.30414925,0.2598
410,9,-45,0.28125,6.28E-05,0.0292
410,10,-30,0,0.216362,0.1795
410,11,-15,0.0625,0.713844,0.5987
410,12,0,0.21875,1.1025175,0.5452
410,13,15,0.25,0.97770775,0.3899
410,14,30,0.5,0.836583,0.2886
410,15,45,0.28125,0,0.0292
410,16,60,1.0625,0.3025805,0.2587
410,17,75,2.03125,0.9105025,0.6564
410,18,90,2.4375,1.1986505,0.7745
410,19,105,2,0.87668025,0.6363
410,20,120,1.09375,0.308479,0.234
410,21,135,0.34375,0.00269825,0.0009
410,22,150,0,0.17952775,0.1481
410,23,165,0.0625,0.68366125,0.5745
410,24,180,0.15625,0.9998585,0.89
411,1,-165,2.71875,2.54884225,2.1836
411,2,-150,3.6875,3.1735185,2.5359
411,3,-135,3.5625,3.019781,2.305
411,4,-120,2.21875,1.9152555,1.6137
411,5,-105,0.75,0.92298975,0.4623
411,6,-90,0,0.321782,0
411,7,-75,0.09375,0,0.1369
411,8,-60,1.53125,1.2272645,0.4062
411,9,-45,1.90625,1.70372525,0.9529
411,10,-30,3.3125,3.201505,2.5588
411,11,-15,4.71875,4.1423785,3.1552
411,12,0,4.59375,4.2648665,3.7884
411,13,15,4.71875,4.14080975,3.1508
411,14,30,3.3125,3.19843025,2.5564
411,15,45,1.90625,1.70560775,0.9512
411,16,60,1.53125,1.22808025,0.4037
411,17,75,0.09375,0.00320025,0.1387
411,18,90,0,0.321782,0
411,19,105,0.78125,0.89161475,0.4248
411,20,120,2.21875,1.9167615,1.6147
411,21,135,3.5625,3.021789,2.2877
411,22,150,3.6875,3.171385,2.5308
411,23,165,2.96875,2.435202,2.029
411,24,180,2.4375,2.2342765,1.8558
412,1,-165,8.59375,7.993095,6.8957
412,2,-150,7.875,7.356057,6.6434
412,3,-135,7,6.640205,6.1636
412,4,-120,6.09375,5.90872825,5.6645
412,5,-105,5.25,5.19068,5.1566
412,6,-90,4.53125,4.53701325,4.6504
412,7,-75,3.84375,3.9275225,4.1069
412,8,-60,2.9375,3.04506925,3.1688
412,9,-45,1.59375,1.7526075,1.9876
412,10,-30,0.4375,0.583575,0.8618
412,11,-15,0,0,0.1625
412,12,0,0.28125,0.08213975,0
412,13,15,1.0625,0.718362,0.3978
412,14,30,2.09375,1.76998925,1.2142
412,15,45,3.40625,3.1027365,2.1542
412,16,60,5.09375,4.7224395,3.3234
412,17,75,6.71875,6.203465,4.4727
412,18,90,8.15625,7.522219,5.5348
412,19,105,9.5625,8.86688875,6.5657
412,20,120,10.5,10.005864,7.8461
412,21,135,10.5,10.04671425,7.6814
412,22,150,10.25,9.88996475,7.444
412,23,165,9.75,9.47179875,7.7381
412,24,180,9.15625,8.69219275,7.398
413,1,-165,0.625,1.162632,0.8783
413,2,-150,0,0.1266295,0.0591
413,3,-135,0.34375,0.0279865,0.0418
413,4,-120,1.53125,0.7634165,0.7295
413,5,-105,2.84375,1.728888,1.4927
413,6,-90,3.375,2.18150375,1.7792
413,7,-75,2.78125,1.73058225,1.5051
413,8,-60,1.4375,0.72896675,0.6804
413,9,-45,0.28125,0,0
413,10,-30,0,0.17099375,0.0971
413,11,-15,0.625,1.2046745,0.9339
413,12,0,1.28125,2.09101825,1.6
413,13,15,0.625,1.2044235,0.9339
413,14,30,0,0.17701775,0.1026
413,15,45,0.28125,0,0
413,16,60,1.4375,0.73448875,0.6855
413,17,75,2.78125,1.731147,1.5056
413,18,90,3.375,2.18225675,1.7792
413,19,105,2.84375,1.731398,1.4959
413,20,120,1.53125,0.7634165,0.7295
413,21,135,0.34375,0.0279865,0.0418
413,22,150,0,0.13070825,0.0631
413,23,165,0.625,1.16394975,0.8799
413,24,180,1.28125,2.09051625,1.5989
414,1,-165,1.125,0.969613,0.7816
414,2,-150,1.75,1.49100275,1.5408
414,3,-135,2.9375,2.54081025,2.7706
414,4,-120,4.5625,3.8996615,4.2349
414,5,-105,5.9375,5.10866575,5.4693
414,6,-90,6.5,5.54302125,5.9414
414,7,-75,5.8125,4.9473355,5.4326
414,8,-60,4.3125,3.64056675,4.2287
414,9,-45,2.5625,2.13808075,2.698
414,10,-30,1.125,0.9280725,1.2685
414,11,-15,0.3125,0.22420575,0.3319
414,12,0,0,0,0
414,13,15,0.3125,0.22408025,0.3319
414,14,30,1.125,0.93227675,1.2724
414,15,45,2.5625,2.13808075,2.698
414,16,60,4.3125,3.64056675,4.2288
414,17,75,5.8125,4.94790025,5.4329
414,18,90,6.5,5.54302125,5.9414
414,19,105,5.9375,5.10866575,5.4693
414,20,120,4.5625,3.89984975,4.2349
414,21,135,2.9375,2.54106125,2.7708
414,22,150,1.75,1.49225775,1.5421
414,23,165,1.125,0.96967575,0.7816
414,24,180,0.875,0.81305175,0.5068
415,1,-165,0.5625,0.66132225,0.6439
415,2,-150,0,0.01700525,0.0283
415,3,-135,0.125,0.08904225,0.0238
415,4,-120,0.8125,0.81731875,0.6401
415,5,-105,1.6875,1.6640045,1.3554
415,6,-90,2.6875,2.63801,2.17
415,7,-75,1.6875,1.65590975,1.3347
415,8,-60,0.875,0.82246425,0.6435
415,9,-45,0.1875,0.10472975,0.0447
415,10,-30,0,0,0
415,11,-15,0.5,0.62593125,0.5934
415,12,0,0.9375,1.2048,1.1381
415,13,15,0.5,0.62605675,0.5934
415,14,30,0,0.00069025,0.0006
415,15,45,0.1875,0.104918,0.0447
415,16,60,0.875,0.822025,0.643
415,17,75,1.6875,1.65578425,1.3346
415,18,90,2.6875,2.63794725,2.17
415,19,105,1.6875,1.66620075,1.3575
415,20,120,0.8125,0.81593825,0.639
415,21,135,0.125,0.0889795,0.0238
415,22,150,0,0.017068,0.0283
415,23,165,0.5625,0.66107125,0.6439
415,24,180,0.9375,1.20611775,1.1389
416,1,-165,2.0625,4.0751105,4.071
416,2,-150,3.03125,4.96584675,4.787
416,3,-135,4.0625,5.91977225,5.4152
416,4,-120,4.1875,5.8795495,4.9487
416,5,-105,3.03125,4.50777175,3.4314
416,6,-90,1.5,2.58084475,1.669
416,7,-75,0.3125,0.6958975,0.2374
416,8,-60,0,0,0
416,9,-45,0.96875,0.95147825,1.0129
416,10,-30,2.84375,2.98018575,3.0128
416,11,-15,4.71875,4.98918975,5.0148
416,12,0,5.84375,6.153265,6.1841
416,13,15,4.71875,4.97023925,5.0156
416,14,30,2.84375,2.97729925,3.0042
416,15,45,0.96875,0.949282,1.0122
416,16,60,0,0.00251,0.0025
416,17,75,0.3125,0.6938895,0.2366
416,18,90,1.5,2.58028,1.6712
416,19,105,3.03125,4.52371025,3.4401
416,20,120,4.1875,5.86681125,4.9443
416,21,135,4.3125,6.1220155,5.6076
416,22,150,3.46875,5.4734315,5.141
416,23,165,2.25,4.38415425,4.2469
416,24,180,1.5625,3.72615775,3.6888
417,1,-165,0.15625,0,0
417,2,-150,0.40625,0.15041175,0.1308
417,3,-135,1.15625,0.66420875,0.6701
417,4,-120,2.40625,1.6180715,1.6328
417,5,-105,4.0625,2.917373,2.8114
417,6,-90,5.78125,4.31098775,3.9955
417,7,-75,7.125,5.4962725,5.0275
417,8,-60,3.75,3.3788365,3.2859
417,9,-45,2.0625,2.15929025,2.1254
417,10,-30,0.90625,1.33174325,1.2969
417,11,-15,0.21875,0.8806335,0.821
417,12,0,0,0.74126575,0.6658
417,13,15,0.21875,0.87919025,0.8196
417,14,30,0.90625,1.332308,1.3001
417,15,45,2.0625,2.157094,2.1232
417,16,60,3.75,3.37362825,3.2787
417,17,75,7.125,5.497151,5.029
417,18,90,5.78125,4.3097955,3.9949
417,19,105,4.0625,2.917373,2.8116
417,20,120,2.40625,1.617946,1.6326
417,21,135,1.15625,0.665652,0.6714
417,22,150,0.40625,0.150349,0.1308
417,23,165,0.15625,6.27E-05,0
417,24,180,0.28125,0.05252175,0.1062
418,1,-165,0.3125,0.34242675,0.1016
418,2,-150,0,0.016817,0.2922
418,3,-135,0.25,0.18605375,0.7867
418,4,-120,0.75,0.710832,1.3831
418,5,-105,1.4375,1.29459525,1.8832
418,6,-90,1.75,1.5578315,2.0413
418,7,-75,1.4375,1.28744175,1.7976
418,8,-60,0.8125,0.77665675,1.2723
418,9,-45,0.4375,0.43843425,0.703
418,10,-30,0.4375,0.4448975,0.3658
418,11,-15,0.625,0.63509275,0.1813
418,12,0,0.625,0.59681525,0.0735
418,13,15,0.3125,0.23424575,0
418,14,30,0.0625,0,0.1525
418,15,45,0.25,0.14614475,0.5854
418,16,60,0.75,0.653353,1.1748
418,17,75,1.375,1.2390615,1.7822
418,18,90,1.75,1.59253225,2.0864
418,19,105,1.5,1.40679225,1.8696
418,20,120,1.0625,0.99891725,1.5023
418,21,135,0.6875,0.70687875,1.0906
418,22,150,0.75,0.78908125,0.7507
418,23,165,0.9375,1.102141,0.543
418,24,180,0.8125,0.91520875,0.2569
419,1,-165,7.875,5.9081635,5.8934
419,2,-150,7.21875,5.04616675,5.3676
419,3,-135,6.875,4.68686025,5.2964
419,4,-120,7.1875,5.37234125,6.0891
419,5,-105,7.96875,6.743366,7.4961
419,6,-90,8.34375,7.66083375,8.4358
419,7,-75,7.40625,6.8054885,7.6905
419,8,-60,5.375,4.91363875,5.3643
419,9,-45,2.71875,2.3469755,2.7981
419,10,-30,1.125,0.91985225,1.2187
419,11,-15,0.28125,0.20801625,0.2526
419,12,0,0,0,0
419,13,15,0.28125,0.2109655,0.2545
419,14,30,1.125,0.921421,1.2204
419,15,45,2.71875,2.34766575,2.7977
419,16,60,5.375,4.89318225,5.3649
419,17,75,7.40625,6.8057395,7.6914
419,18,90,8.34375,7.66070825,8.4358
419,19,105,7.96875,6.7439935,7.4957
419,20,120,7.1875,5.36882725,6.0853
419,21,135,6.875,4.68598175,5.2957
419,22,150,7.21875,5.0457275,5.3679
419,23,165,7.875,5.909042,5.8934
419,24,180,8.25,6.43607925,6.1212
420,1,-165,11.34375,10.4424785,10.0589
420,2,-150,11,9.9214025,9.781
420,3,-135,11.375,10.053554,10.0761
420,4,-120,12.3125,10.754095,10.9028
420,5,-105,13.46875,11.64891,11.7695
420,6,-90,12.65625,10.79394125,10.4427
420,7,-75,9.5,8.07724275,7.8205
420,8,-60,6.0625,5.12234525,4.9605
420,9,-45,3.28125,2.73395475,2.5859
420,10,-30,1.375,1.09404625,0.9437
420,11,-15,0.28125,0.19245425,0.0843
420,12,0,0,0,0
420,13,15,0.28125,0.191513,0.0827
420,14,30,1.34375,1.094109,0.9429
420,15,45,3.28125,2.72956225,2.5827
420,16,60,6.0625,5.12410225,4.9609
420,17,75,9.5,8.05678625,7.7963
420,18,90,12.65625,10.7956355,10.4412
420,19,105,13.46875,11.64821975,11.7686
420,20,120,12.3125,10.754095,10.9028
420,21,135,11.34375,10.049538,10.0725
420,22,150,11,9.92133975,9.781
420,23,165,11.34375,10.4402195,10.0564
420,24,180,12.25,11.5293085,10.8366
421,1,-165,0,0.179716,0.236
421,2,-150,0.21875,0.78744975,0.8145
421,3,-135,0.84375,1.68690825,1.2381
421,4,-120,1.71875,2.46124325,1.9054
421,5,-105,2.84375,3.49348075,2.5811
421,6,-90,4.0625,4.504195,3.241
421,7,-75,2.71875,3.442465,2.5388
421,8,-60,1.53125,2.35720375,1.8182
421,9,-45,0.65625,1.415891,1.1777
421,10,-30,0.15625,0.6401755,0.6697
421,11,-15,0,0.129265,0.1645
421,12,0,0.09375,0.01587575,0.0395
421,13,15,0,0.1258765,0.1611
421,14,30,0.15625,0.773331,0.7957
421,15,45,0.65625,1.4212875,1.1822
421,16,60,1.53125,2.362914,1.7827
421,17,75,2.71875,3.45043425,2.5414
421,18,90,4.0625,4.49384125,3.2421
421,19,105,2.875,3.49912825,2.5959
421,20,120,1.71875,2.4619335,1.9052
421,21,135,0.78125,1.52488775,1.2863
421,22,150,0.21875,0.7970505,0.8185
421,23,165,0,0.179214,0.2345
421,24,180,0.0625,0,0
422,1,-165,2.40625,2.7676515,2.6057
422,2,-150,0.75,0.91558525,0.7417
422,3,-135,0.28125,0.21040075,0
422,4,-120,0.59375,0.25194125,0.0497
422,5,-105,1.09375,0.51611875,0.3661
422,6,-90,1.25,0.5857085,0.5556
422,7,-75,0.6875,0.31193025,0.4033
422,8,-60,0,0.0071535,0.108
422,9,-45,0,0.3718565,0.2707
422,10,-30,0.9375,1.6865945,1.0762
422,11,-15,2.59375,3.66039575,2.6227
422,12,0,3.8125,5.094798,4.0416
422,13,15,2.59375,3.660584,2.623
422,14,30,0.9375,1.688226,1.0762
422,15,45,0,0.3721075,0.2707
422,16,60,0,0,0.0993
422,17,75,0.6875,0.3121185,0.4033
422,18,90,1.25,0.586085,0.5553
422,19,105,1.09375,0.51586775,0.3663
422,20,120,0.59375,0.25206675,0.0502
422,21,135,0.28125,0.21052625,0
422,22,150,0.75,0.91558525,0.7417
422,23,165,2.375,2.76683575,2.6051
422,24,180,5.1875,5.8012375,5.7059
423,1,-165,1.125,0.84618375,0.908
423,2,-150,1.0625,0.9243075,0.8767
423,3,-135,0.9375,0.8866575,0.8839
423,4,-120,0.65625,0.654608,0.7034
423,5,-105,0.34375,0.29950575,0.2864
423,6,-90,0.03125,0.012801,0
423,7,-75,0,0,0.0211
423,8,-60,0.3125,0.3698485,0.3811
423,9,-45,0.875,0.93679475,0.8992
423,10,-30,1.5,1.499976,1.2304
423,11,-15,1.9375,1.898313,1.4397
423,12,0,2.0625,2.0226835,1.5562
423,13,15,1.9375,1.89674425,1.4393
423,14,30,1.5,1.5003525,1.2345
423,15,45,0.875,0.93874,0.9015
423,16,60,0.3125,0.3690955,0.3802
423,17,75,0,0.0003765,0.0221
423,18,90,0.03125,0.0136795,0.0013
423,19,105,0.34375,0.2998195,0.2862
423,20,120,0.65625,0.65542375,0.705
423,21,135,0.9375,0.887034,0.8846
423,22,150,1.0625,0.924433,0.8766
423,23,165,1.125,0.84838,0.9103
423,24,180,1.125,0.807969,0.9182
424,1,-165,3.25,2.885998,2.3628
424,2,-150,2.1875,1.99250075,2.01
424,3,-135,1.21875,1.11086325,1.2344
424,4,-120,0.5,0.45663175,0.5989
424,5,-105,0.09375,0.05252175,0.0718
424,6,-90,0,0.0008785,0.0026
424,7,-75,0.28125,0.33690475,0.3493
424,8,-60,0.9375,0.94645825,0.9742
424,9,-45,1.84375,1.8469835,1.5798
424,10,-30,1.90625,1.600376,1.3542
424,11,-15,1.9375,1.301686,1.1415
424,12,0,2.09375,1.201035,1.0949
424,13,15,1.9375,1.301937,1.1415
424,14,30,1.90625,1.60420375,1.3579
424,15,45,1.84375,1.8469835,1.5812
424,16,60,0.96875,0.942254,0.9504
424,17,75,0.28125,0.3367165,0.3485
424,18,90,0,0,0
424,19,105,0.09375,0.053212,0.0739
424,20,120,0.5,0.449792,0.5849
424,21,135,1.21875,1.1090435,1.2317
424,22,150,2.1875,1.9925635,2.0101
424,23,165,3.25,2.888257,2.3656
424,24,180,3.90625,3.45068525,2.4419
425,1,-165,3.09375,3.45281875,3.3377
425,2,-150,7,7.9937225,7.4044
425,3,-135,4.03125,4.6872995,4.4287
425,4,-120,2.59375,2.89403,2.541
425,5,-105,2.125,2.104384,1.5672
425,6,-90,1.65625,1.460067,1.1321
425,7,-75,0.96875,0.72608025,0.6046
425,8,-60,0.25,0.12430775,0.1673
425,9,-45,0,0,0
425,10,-30,0.625,0.79560725,0.6988
425,11,-15,2.4375,2.75968225,2.6019
425,12,0,5.25,5.74557825,5.6925
425,13,15,2.4375,2.7586155,2.602
425,14,30,0.625,0.79711325,0.7005
425,15,45,0,6.28E-05,0.0001
425,16,60,0.25,0.12443325,0.1673
425,17,75,0.96875,0.7279,0.6062
425,18,90,1.6875,1.46138475,1.1356
425,19,105,2.125,2.104635,1.5672
425,20,120,2.59375,2.898548,2.546
425,21,135,4.0625,4.682405,4.4271
425,22,150,7,8.001629,7.4107
425,23,165,3.09375,3.45520325,3.3398
425,24,180,6.03125,6.6049395,6.6206
426,1,-165,0.28125,0.187999,0.2544
426,2,-150,1.125,0.77552725,0.9941
426,3,-135,2.46875,1.76045125,2.0993
426,4,-120,4.125,3.0324565,3.3229
426,5,-105,5.75,4.29178625,4.2764
426,6,-90,6.78125,5.13138125,4.6662
426,7,-75,6.71875,5.281542,4.6214
426,8,-60,5.71875,4.76718025,4.2252
426,9,-45,4.46875,3.990147,3.5785
426,10,-30,3.4375,3.33886475,2.9592
426,11,-15,2.8125,2.98093875,2.5347
426,12,0,2.625,2.86485125,2.3721
426,13,15,2.8125,2.98081325,2.5347
426,14,30,3.4375,3.3389275,2.9592
426,15,45,4.46875,3.9900215,3.5785
426,16,60,5.71875,4.76755675,4.2266
426,17,75,6.71875,5.2816675,4.6214
426,18,90,6.78125,5.13150675,4.6661
426,19,105,5.75,4.2919745,4.2766
426,20,120,4.125,3.032582,3.3227
426,21,135,2.46875,1.76045125,2.0993
426,22,150,1.125,0.77176225,0.9897
426,23,165,0.28125,0.1878735,0.2544
426,24,180,0,0,0
427,1,-165,0.40625,0.31193025,0.341
427,2,-150,1.53125,1.21327125,1.3117
427,3,-135,2.8125,2.3708205,2.6418
427,4,-120,4.875,3.758223,3.9895
427,5,-105,6.28125,4.70166925,4.9152
427,6,-90,6.8125,4.96948625,5.1507
427,7,-75,6.09375,4.48191875,4.7125
427,8,-60,4.59375,3.45068525,3.7271
427,9,-45,3,2.3233815,2.5624
427,10,-30,1.71875,1.43515525,1.5606
427,11,-15,0.96875,0.93089625,0.932
427,12,0,0.71875,0.7722015,0.7168
427,13,15,0.96875,0.93077075,0.932
427,14,30,1.71875,1.43515525,1.5606
427,15,45,3,2.322252,2.5606
427,16,60,4.59375,3.4518775,3.7278
