scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
75,-409651.38,18.280611,5.0200000000186265,8.116846
90,-409651.03,18.155212,5.369999999995343,7.991446999999999
105,-409649,19.71131,7.400000000023283,9.547545000000001
120,-409645.94,22.249216,10.460000000020957,12.085451
135,-409646.72,21.686972,9.680000000051225,11.523207000000001
150,-409648.22,20.753014,8.180000000051223,10.589249
165,-409649.6,19.408066,6.800000000046566,9.244301000000002
180,-409651.56,20.208405,4.840000000025611,10.04464
-165,-434217.47,-1.8550545,3.370000000053551,8.7702135
-150,-434220.1,-7.027912,0.7400000000488944,3.5973560000000004
-135,-434220.84,-9.940735,0,0.6845330000000001
-120,-434220.5,-10.034753,0.3400000000256113,0.5905149999999999
-105,-434220.28,-8.625051,0.5599999999976717,2.000217000000001
-90,-434220.75,-9.546086,0.0900000000256113,1.0791819999999994
-75,-434220.8,-10.059065,0.0400000000372529,0.5662029999999998
-60,-434220.06,-9.749165,0.7800000000279397,0.8761030000000005
-45,-434218.47,-7.35513,2.370000000053551,3.270138
-30,-434216.2,-2.2744606,4.64000000001397,8.3508074
-15,-434213.2,4.2145295,7.64000000001397,14.8397975
0,-434212.94,5.8059144,7.900000000023283,16.4311824
15,-434216.8,-1.2269537,4.040000000037253,9.398314300000001
30,-434219.1,-6.396259,1.7400000000488944,4.2290090000000005
45,-434219.94,-9.875939,0.9000000000232831,0.7493289999999995
60,-434219.84,-10.395442,1,0.22982600000000097
75,-434219.8,-10.625268,1.040000000037253,0
90,-434219.84,-10.337065,1,0.2882029999999993
105,-434219.94,-10.264649,0.9000000000232831,0.3606189999999998
120,-434219.7,-9.875223,1.1400000000139698,0.7500450000000001
135,-434218.62,-7.8062425,2.220000000030268,2.8190255000000004
150,-434216.62,-2.4655538,4.220000000030268,8.1597142
165,-434213.9,4.431794,6.940000000002328,15.057062
180,-434213.4,5.7661905,7.440000000002328,16.3914585
-165,-469972.22,25.406519,2.6800000000512227,0.9786490000000008
-150,-469973.47,24.979229,1.4300000000512227,0.5513590000000015
-135,-469974.53,24.588562,0.3699999999953434,0.16069200000000095
-120,-469974.9,24.427874,0,4.000000000559112e-06
-105,-469974.6,24.569065,0.3000000000465661,0.14119499999999974
-90,-469973.6,24.912947,1.300000000046566,0.4850770000000004
-75,-469972.34,25.331556,2.559999999997672,0.9036860000000004
-60,-469971.56,25.50103,3.340000000025612,1.0731600000000014
-45,-469972.12,25.347467,2.78000000002794,0.9195970000000031
-30,-469973.44,24.924696,1.4600000000209548,0.4968260000000022
-15,-469974.53,24.571619,0.3699999999953434,0.14374899999999968
0,-469974.9,24.432709,0,0.004839000000000482
15,-469974.53,24.571623,0.3699999999953434,0.14375300000000024
30,-469973.44,24.934315,1.4600000000209548,0.5064450000000029
45,-469972.12,25.347467,2.78000000002794,0.9195970000000031
60,-469971.56,25.501034,3.340000000025612,1.073164000000002
75,-469972.34,25.331554,2.559999999997672,0.9036840000000019
90,-469973.6,24.920359,1.300000000046566,0.4924890000000026
105,-469974.6,24.569073,0.3000000000465661,0.14120300000000086
120,-469974.9,24.42787,0,0
135,-469974.53,24.58857,0.3699999999953434,0.16070000000000206
150,-469973.47,24.985882,1.4300000000512227,0.5580120000000015
165,-469972.22,25.406525,2.6800000000512227,0.9786549999999998
180,-469971.56,25.505413,3.340000000025612,1.0775430000000021
-165,-462460.88,18.119465,2.279999999969732,1.748942000000003
-150,-462462,17.309725,1.1599999999743886,0.9392020000000016
-135,-462462.8,16.649199,0.3599999999860301,0.2786760000000008
-120,-462463.12,16.385511,0.0399999999790452,0.014988000000002444
-105,-462463.12,16.398088,0.0399999999790452,0.027565000000002726
-90,-462463.12,16.433254,0.0399999999790452,0.06273100000000298
-75,-462463.16,16.385262,0,0.014739000000002278
-60,-462463.06,16.370523,0.0999999999767169,0
-45,-462462.56,16.68045,0.5999999999767169,0.30992700000000184
-30,-462461.7,17.37417,1.459999999962747,1.0036470000000008
-15,-462460.7,18.137463,2.459999999962747,1.7669400000000017
0,-462460.06,18.504135,3.099999999976717,2.133612000000003
15,-462460.7,18.133512,2.459999999962747,1.762989000000001
30,-462461.7,17.367416,1.459999999962747,0.996893
45,-462462.56,16.682459,0.5999999999767169,0.3119360000000029
60,-462463.06,16.371395,0.0999999999767169,0.0008720000000010941
75,-462463.16,16.386024,0,0.015501000000000431
90,-462463.12,16.433258,0.0399999999790452,0.06273499999999999
105,-462463.12,16.396875,0.0399999999790452,0.026352000000002818
120,-462463.12,16.385195,0.0399999999790452,0.014672000000000907
135,-462462.8,16.651073,0.3599999999860301,0.28055000000000163
150,-462462,17.309809,1.1599999999743886,0.9392860000000027
165,-462460.88,18.118063,2.279999999969732,1.7475400000000008
180,-462460.06,18.500805,3.099999999976717,2.130282000000001
-165,-423605.5,-147.83536,0.1599999999743886,3.624139999999983
-150,-423605.66,-148.93617,0,2.523329999999987
-135,-423605.34,-149.96957,0.3199999999487772,1.4899299999999869
-120,-423604.47,-150.68375,1.1900000000023283,0.775749999999988
-105,-423603.4,-151.11946,2.2599999999511056,0.3400399999999877
-90,-423602.8,-151.45316,2.85999999998603,0.006339999999994461
-75,-423603.38,-151.20107,2.279999999969732,0.25843000000000416
-60,-423604.44,-150.7229,1.2199999999720603,0.7365999999999815
-45,-423605.34,-149.97025,0.3199999999487772,1.4892499999999984
-30,-423605.66,-148.95108,0,2.508420000000001
-15,-423605.5,-147.8682,0.1599999999743886,3.5912999999999897
0,-423605.28,-147.30515,0.3799999999464489,4.154349999999994
15,-423605.5,-147.8682,0.1599999999743886,3.5912999999999897
30,-423605.66,-148.95108,0,2.508420000000001
45,-423605.34,-149.97025,0.3199999999487772,1.4892499999999984
60,-423604.44,-150.7229,1.2199999999720603,0.7365999999999815
75,-423603.38,-151.20625,2.279999999969732,0.25324999999998
90,-423602.8,-151.4595,2.85999999998603,0
105,-423603.4,-151.11008,2.2599999999511056,0.34941999999998075
120,-423604.47,-150.68375,1.1900000000023283,0.775749999999988
135,-423605.34,-149.96957,0.3199999999487772,1.4899299999999869
150,-423605.66,-148.93617,0,2.523329999999987
165,-423605.5,-147.83536,0.1599999999743886,3.624139999999983
180,-423605.28,-147.3,0.3799999999464489,4.15949999999998
-165,-355821.56,-234.5765,6.409999999974389,6.582629999999995
-150,-355821.28,-234.85115,6.689999999944121,6.307980000000015
-135,-355820.53,-236.32706,7.439999999944121,4.832070000000016
-120,-355823.88,-237.93132,4.089999999967404,3.227810000000005
-105,-355826.56,-240.41936,1.4099999999743886,0.7397699999999929
-90,-355827.97,-241.15913,0,0
-75,-355821.47,-235.32814,6.5,5.830990000000014
-60,-355827.5,-239.60428,0.4699999999720603,1.554850000000016
-45,-355822.66,-234.4863,5.309999999997672,6.672830000000005
-30,-355821.06,-234.10355,6.909999999974389,7.055579999999992
-15,-355819.75,-232.73505,8.21999999997206,8.424080000000004
0,-355818.84,-231.33331,9.129999999946447,9.825819999999993
15,-355819.75,-232.56465,8.21999999997206,8.594480000000004
30,-355821.06,-234.10165,6.909999999974389,7.057479999999998
45,-355822.66,-234.47177,5.309999999997672,6.687360000000012
60,-355827.5,-239.66302,0.4699999999720603,1.4961100000000158
75,-355821.5,-235.40936,6.46999999997206,5.749770000000012
90,-355827.97,-241.10837,0,0.05075999999999681
105,-355826.56,-240.31595,1.4099999999743886,0.843180000000018
120,-355823.84,-238.02455,4.129999999946449,3.1345799999999997
135,-355820.53,-236.26216,7.439999999944121,4.89697000000001
150,-355821.28,-234.84593,6.689999999944121,6.313199999999995
165,-355821.56,-234.51634,6.409999999974389,6.642789999999991
180,-355821.44,-234.26335,6.529999999969732,6.895780000000002
-165,-498312.12,34.868233,0.4799999999813735,1.5508159999999975
-150,-498310.8,39.519016,1.7999999999883585,6.201599000000002
-135,-498308.94,46.693596,3.6599999999743886,13.376179
-120,-498306.88,55.27332,5.71999999997206,21.955903
-105,-498305.03,63.794872,7.569999999948777,30.477455
-90,-498303.84,69.22162,8.759999999951106,35.904203
-75,-498303.66,68.203804,8.940000000002328,34.886387000000006
-60,-498304.16,62.55831,8.440000000002328,29.240893
-45,-498304.75,56.041267,7.849999999976717,22.72385
-30,-498305,50.303757,7.599999999976717,16.98634
-15,-498304.94,46.180435,7.659999999974389,12.863018000000004
0,-498304.84,44.59629,7.759999999951106,11.278873000000004
15,-498304.94,46.180435,7.659999999974389,12.863018000000004
30,-498305,50.303757,7.599999999976717,16.98634
45,-498304.75,56.04115,7.849999999976717,22.723733000000003
60,-498304.16,62.55831,8.440000000002328,29.240893
75,-498303.66,68.203804,8.940000000002328,34.886387000000006
90,-498303.84,69.21867,8.759999999951106,35.901253000000004
105,-498305.03,63.793297,7.569999999948777,30.475880000000004
120,-498306.88,55.269764,5.71999999997206,21.952347000000003
135,-498308.94,46.69359,3.6599999999743886,13.376173000000001
150,-498310.8,39.519016,1.7999999999883585,6.201599000000002
165,-498312.12,34.868233,0.4799999999813735,1.5508159999999975
180,-498312.6,33.317417,0,0
-165,-480795.16,-7.9870315,4.14000000001397,2.183804000000001
-150,-480795.16,-7.826853,4.14000000001397,2.343982500000001
-135,-480795.12,-7.4767084,4.179999999993015,2.694127100000001
-120,-480795,-7.3406944,4.299999999988359,2.8301411000000005
-105,-480794.8,-7.3007755,4.5,2.8700600000000005
-90,-480794.56,-7.2051105,4.739999999990687,2.965725000000001
-75,-480794.28,-6.828985,5.019999999960419,3.3418505000000005
-60,-480793.84,-5.88941,5.459999999962747,4.281425500000001
-45,-480793.34,-4.206949,5.959999999962747,5.963886500000001
-30,-480793.34,-2.9420865,5.959999999962747,7.2287490000000005
-15,-480793.25,-2.0196948,6.049999999988359,8.151140700000001
0,-480797.97,-6.90549,1.330000000016298,3.2653455000000005
15,-480798.88,-8.287433,0.4199999999837018,1.8834025000000008
30,-480799.3,-9.393364,0,0.7774715000000008
45,-480799.3,-10.1708355,0,0
60,-480798.62,-10.092435,0.6799999999930151,0.07840050000000076
75,-480797.16,-8.97258,2.14000000001397,1.1982555000000001
90,-480794.56,-7.2092166,4.739999999990687,2.9616189000000004
105,-480794.8,-7.30486,4.5,2.865975500000001
120,-480795,-7.3361573,4.299999999988359,2.834678200000001
135,-480795.12,-7.4723687,4.179999999993015,2.698466800000001
150,-480795.16,-7.826853,4.14000000001397,2.343982500000001
165,-480795.16,-7.9870095,4.14000000001397,2.1838260000000007
180,-480795.22,-7.839194,4.080000000016298,2.331641500000001
-165,-407284.97,-63.65223,0.3300000000162981,0.18112499999999443
-150,-407283.9,-62.95836,1.3999999999650754,0.8749949999999984
-135,-407282.12,-61.556973,3.179999999993015,2.276381999999998
-120,-407279.94,-59.689644,5.35999999998603,4.143710999999996
-105,-407278,-57.98351,7.2999999999883585,5.849844999999995
-90,-407277.16,-57.27761,8.14000000001397,6.555744999999995
-75,-407277.97,-57.994633,7.330000000016298,5.838721999999997
-60,-407279.94,-59.685486,5.35999999998603,4.147869
-45,-407282.12,-61.54049,3.179999999993015,2.292864999999999
-30,-407283.9,-62.928913,1.3999999999650754,0.904441999999996
-15,-407284.97,-63.65011,0.3300000000162981,0.18324499999999944
0,-407285.3,-63.82523,0,0.008124999999999716
15,-407284.97,-63.65011,0.3300000000162981,0.18324499999999944
30,-407283.9,-62.93954,1.3999999999650754,0.8938149999999965
45,-407282.12,-61.536434,3.179999999993015,2.2969209999999975
60,-407279.94,-59.683582,5.35999999998603,4.149772999999996
75,-407277.97,-57.99317,7.330000000016298,5.840184999999998
90,-407277.16,-57.27869,8.14000000001397,6.554665
105,-407278,-57.98126,7.2999999999883585,5.8520949999999985
120,-407279.94,-59.68075,5.35999999998603,4.152604999999994
135,-407282.12,-61.556973,3.179999999993015,2.276381999999998
150,-407283.9,-62.958366,1.3999999999650754,0.8749889999999994
165,-407284.97,-63.6561,0.3300000000162981,0.17725499999999528
180,-407285.3,-63.833355,0,0
-165,-549285.56,2.2240252,0.0399999999208375,3.3206321
-150,-549285.44,0.32319498,0.1600000000325963,1.41980188
-135,-549285.5,-0.9080292,0.0999999999767169,0.18857770000000007
-120,-549285.4,-1.096605,0.1999999999534338,1.8999999999991246e-06
-105,-549285.25,-1.0371453,0.3499999999767169,0.059461600000000114
-90,-549285.3,-0.9539927,0.2999999999301508,0.14261420000000002
-75,-549285.3,-1.0587658,0.2999999999301508,0.03784110000000007
-60,-549285.44,-1.0913289,0.1600000000325963,0.005278000000000116
-45,-549285.5,-0.7049744,0.0999999999767169,0.39163250000000005
-30,-549285.5,0.8253699,0.0999999999767169,1.9219768
-15,-549285.56,2.4373205,0.0399999999208375,3.5339273999999996
0,-549285.6,3.4042058,0,4.5008127
15,-549285.56,2.5140207,0.0399999999208375,3.6106276
30,-549285.5,0.8266709,0.0999999999767169,1.9232778000000001
45,-549285.5,-0.7049744,0.0999999999767169,0.39163250000000005
60,-549285.44,-1.0800335,0.1600000000325963,0.01657339999999996
75,-549285.3,-1.058744,0.2999999999301508,0.037862900000000144
90,-549285.3,-0.9539927,0.2999999999301508,0.14261420000000002
105,-549285.25,-1.0392103,0.3499999999767169,0.05739660000000013
120,-549285.4,-1.0966069,0.1999999999534338,0
135,-549285.5,-0.9080283,0.0999999999767169,0.18857860000000004
150,-549285.44,0.32337642,0.1600000000325963,1.41998332
165,-549285.56,2.2246606,0.0399999999208375,3.3212675000000003
180,-549285.6,3.4116719,0,4.5082788
-165,-335537.5,-50.835796,0.8800000000046566,3.7979699999999994
-150,-335538.3,-53.52123,0.0800000000162981,1.1125359999999986
-135,-335538.28,-54.60621,0.0999999999767169,0.027556000000004133
-120,-335537.47,-54.266903,0.9100000000325964,0.36686300000000216
-105,-335536.56,-53.34238,1.820000000006985,1.2913860000000028
-90,-335536.16,-52.88645,2.220000000030268,1.7473159999999979
-75,-335536.53,-53.32088,1.849999999976717,1.3128859999999989
-60,-335537.38,-54.203957,1,0.4298089999999988
-45,-335538.2,-54.63292,0.179999999993015,0.000846000000002789
-30,-335538.38,-53.802727,0,0.8310390000000041
-15,-335537.6,-51.2583,0.7800000000279397,3.375466000000003
0,-335536.88,-48.628517,1.5,6.005248999999999
15,-335537.6,-51.258488,0.7800000000279397,3.3752780000000016
30,-335538.38,-53.802727,0,0.8310390000000041
45,-335538.2,-54.633766,0.179999999993015,0
60,-335537.38,-54.20113,1,0.43263600000000224
75,-335536.53,-53.323895,1.849999999976717,1.3098710000000011
90,-335536.16,-52.88645,2.220000000030268,1.7473159999999979
105,-335536.56,-53.345108,1.820000000006985,1.288657999999998
120,-335537.47,-54.26538,0.9100000000325964,0.368386000000001
135,-335538.28,-54.60621,0.0999999999767169,0.027556000000004133
150,-335538.3,-53.521122,0.0800000000162981,1.112644000000003
165,-335537.5,-50.81946,0.8800000000046566,3.814306000000002
180,-335536.88,-48.628036,1.5,6.00573
-165,-446040.44,-14.376184,0.9400000000023284,3.085146
-150,-446040.56,-15.05516,0.8200000000069849,2.4061699999999995
-135,-446040.7,-15.971244,0.6799999999930151,1.4900859999999998
-120,-446041.12,-16.889431,0.2600000000093132,0.5718990000000019
-105,-446041.38,-17.435703,0,0.025627000000000066
-90,-446041.12,-17.46133,0.2600000000093132,0
-75,-446040.6,-16.138336,0.7800000000279397,1.3229940000000013
-60,-446040.22,-13.401234,1.1600000000325963,4.060096
-45,-446039.44,-12.13861,1.9400000000023283,5.32272
-30,-446038.12,-10.596343,3.260000000009313,6.864987000000001
-15,-446036.97,-9.448016,4.410000000032596,8.013314
0,-446036.4,-8.903529,4.9799999999813735,8.557801
15,-446036.97,-9.443146,4.410000000032596,8.018184
30,-446037.34,-12.870298,4.039999999979045,4.591032
45,-446039.44,-12.1403055,1.9400000000023283,5.3210245
60,-446040.22,-13.401956,1.1600000000325963,4.059374
75,-446040.6,-16.138342,0.7800000000279397,1.3229879999999987
90,-446041.12,-17.46133,0.2600000000093132,0
105,-446041.38,-17.437525,0,0.02380499999999941
120,-446041.12,-16.895409,0.2600000000093132,0.5659209999999995
135,-446040.72,-15.958939,0.6600000000325963,1.5023909999999994
150,-446040.56,-15.055158,0.8200000000069849,2.4061719999999998
165,-446040.44,-14.372504,0.9400000000023284,3.088826000000001
180,-446040,-13.772093,1.3800000000046566,3.6892370000000003
-165,-383929.75,0.11647484,3.450000000011641,2.94462484
-150,-383930.38,-0.46005964,2.820000000006985,2.36809036
-135,-383931.03,-1.1876031,2.169999999983702,1.6405469
-120,-383931.66,-1.816498,1.540000000037253,1.011652
-105,-383932.28,-2.1161594,0.919999999983702,0.7119906
-90,-383932.7,-2.5917716,0.5,0.2363784
-75,-383933.2,-2.5727167,0,0.2554333
-60,-383933.06,-2.4360983,0.1400000000139698,0.3920517000000001
-45,-383932.44,-2.3085692,0.7600000000093132,0.5195808
-30,-383931.62,-2.6970398,1.580000000016298,0.13111019999999973
-15,-383931.2,-2.8273845,2,0.0007654999999999745
0,-383931,-2.678885,2.200000000011641,0.14926499999999976
15,-383931.2,-2.82815,2,0
30,-383931.62,-2.7654593,1.580000000016298,0.0626907000000001
45,-383932.44,-2.3141422,0.7600000000093132,0.5140077999999999
60,-383933.06,-2.4408207,0.1400000000139698,0.38732929999999977
75,-383933.2,-2.5758517,0,0.2522983000000001
90,-383932.7,-2.5897799,0.5,0.23837010000000003
105,-383932.28,-2.0928447,0.919999999983702,0.7353052999999998
120,-383931.62,-1.8291548,1.580000000016298,0.9989952
135,-383931.03,-1.1845001,2.169999999983702,1.6436499
150,-383930.38,-0.45787472,2.820000000006985,2.37027528
165,-383929.75,0.14512846,3.450000000011641,2.97327846
180,-383929.4,0.4204585,3.7999999999883594,3.2486085
-165,-863720.9,25.797176,8.039999999920838,10.194252
-150,-863724.75,20.997217,4.189999999944121,5.394292999999999
-135,-863727.3,18.011372,1.6399999998975543,2.4084480000000017
-120,-863728.56,16.416956,0.3799999998882413,0.8140319999999992
-105,-863728.9,15.755724,0.0399999999208375,0.15280000000000094
-90,-863728.94,15.602924,0,0
-75,-863728.9,15.7699175,0.0399999999208375,0.16699350000000024
-60,-863728.56,16.464922,0.3799999998882413,0.8619980000000016
-45,-863727.4,18.053581,1.5399999999208376,2.4506570000000014
-30,-863724.94,20.84631,4,5.243385999999999
-15,-863721.25,24.872936,7.689999999944121,9.270012
0,-863716.9,30.806849,12.039999999920838,15.203925
15,-863721.25,24.949064,7.689999999944121,9.34614
30,-863724.94,20.842491,4,5.239566999999999
45,-863727.4,18.053537,1.5399999999208376,2.450612999999999
60,-863728.56,16.460283,0.3799999998882413,0.8573590000000006
75,-863728.9,15.765363,0.0399999999208375,0.1624390000000009
90,-863728.94,15.603202,0,0.0002779999999997784
105,-863728.9,15.766006,0.0399999999208375,0.16308200000000106
120,-863728.56,16.411627,0.3799999998882413,0.8087029999999995
135,-863727.3,18.003752,1.6399999998975543,2.400827999999999
150,-863724.75,20.99433,4.189999999944121,5.391406000000002
165,-863720.75,25.737206,8.18999999994412,10.134282
180,-863716.56,32.88778,12.37999999988824,17.284855999999998
-165,-499209.06,-34.794987,0.8200000000069849,0
-150,-499208.4,-33.489365,1.4799999999813735,1.3056219999999996
-135,-499207.06,-26.497509,2.820000000006985,8.297477999999998
-120,-499204.2,-22.092777,5.679999999993015,12.702209999999997
-105,-499202.3,-17.620367,7.580000000016298,17.174619999999997
-90,-499203.56,-23.01871,6.320000000006985,11.776277
-75,-499204.84,-25.493357,5.039999999979045,9.30163
-60,-499206.34,-28.006195,3.539999999979045,6.788791999999997
-45,-499207.7,-30.649464,2.179999999993015,4.145523000000001
-30,-499208.4,-32.61194,1.4799999999813735,2.183047000000002
-15,-499209.88,-29.890495,0,4.904491999999998
0,-499207.97,-32.27955,1.9100000000325963,2.5154369999999986
15,-499209.88,-29.828688,0,4.966298999999999
30,-499208.44,-32.56004,1.4400000000023283,2.2349469999999982
45,-499207.66,-30.657522,2.220000000030268,4.137464999999999
60,-499206.3,-28.177103,3.580000000016298,6.617884
75,-499204.84,-25.506636,5.039999999979045,9.288350999999999
90,-499203.56,-23.018652,6.320000000006985,11.776335
105,-499202.3,-17.589529,7.580000000016298,17.205458
120,-499204.06,-22.45531,5.820000000006985,12.339676999999998
135,-499207.06,-26.494095,2.820000000006985,8.300891999999997
150,-499208.4,-33.431446,1.4799999999813735,1.363540999999998
165,-499209.06,-34.763927,0.8200000000069849,0.031059999999996535
180,-499209.8,-33.38191,0.0800000000162981,1.4130770000000012
-165,-298536.1,-177.715,0,4.123969999999986
-150,-298535.94,-177.43065,0.1599999999743886,4.408319999999975
-135,-298535.6,-177.05287,0.5,4.786099999999976
-120,-298535.2,-177.24117,0.8999999999650754,4.597799999999978
-105,-298535.03,-178.32596,1.0699999999487773,3.51300999999998
-90,-298535.44,-179.91998,0.6599999999743886,1.9189899999999795
-75,-298535.94,-181.24376,0.1599999999743886,0.5952099999999803
-60,-298535.84,-181.83897,0.2599999999511055,0
-45,-298535.03,-181.32533,1.0699999999487773,0.513639999999981
-30,-298533.94,-180.08069,2.1599999999743886,1.758279999999985
-15,-298533,-178.7312,3.099999999976717,3.107769999999988
0,-298532.4,-177.92303,3.699999999953434,3.9159399999999778
15,-298532.4,-177.98506,3.699999999953434,3.853909999999985
30,-298532.94,-178.79079,3.1599999999743886,3.048180000000002
45,-298533.97,-179.99542,2.1300000000046566,1.8435499999999934
60,-298535.1,-180.7936,1,1.0453699999999913
75,-298535.72,-180.62704,0.3800000000046566,1.2119299999999953
90,-298535.72,-179.56696,0.3800000000046566,2.2720099999999945
105,-298535.4,-178.31837,0.6999999999534339,3.5206000000000017
120,-298535.1,-177.20526,1,4.633709999999979
135,-298534.94,-176.84007,1.1599999999743886,4.998899999999992
150,-298535.16,-177.06822,0.9400000000023284,4.7707499999999925
165,-298535.6,-177.46527,0.5,4.373699999999985
180,-298535.97,-177.6772,0.1300000000046566,4.16176999999999
-165,-418838.3,12.374509,1.1400000000139698,4.8769795
-150,-418839.4,9.248103,0.0399999999790452,1.7505735000000007
-135,-418839.44,7.888684,0,0.39115449999999985
-120,-418838.7,7.797871,0.7399999999906868,0.30034150000000004
-105,-418837.8,8.136227,1.6400000000139698,0.6386975000000001
-90,-418837.34,7.4975295,2.099999999976717,0
-75,-418837.8,8.158566,1.6400000000139698,0.6610365000000007
-60,-418838.66,7.803965,0.7800000000279397,0.3064355000000001
-45,-418839.4,7.8644567,0.0399999999790452,0.3669272000000001
-30,-418839.44,9.188351,0,1.690821500000001
-15,-418838.3,12.272567,1.1400000000139698,4.775037500000001
0,-418836.28,16.807652,3.1599999999743886,9.310122500000002
15,-418838.3,12.278457,1.1400000000139698,4.7809275
30,-418839.44,9.18935,0,1.6918204999999995
45,-418839.4,7.860074,0.0399999999790452,0.36254450000000027
60,-418838.66,7.801878,0.7800000000279397,0.3043485000000006
75,-418837.8,8.164271,1.6400000000139698,0.6667414999999997
90,-418837.34,7.4975305,2.099999999976717,1.000000000139778e-06
105,-418837.8,8.156542,1.6400000000139698,0.6590125000000002
120,-418838.7,7.799452,0.7399999999906868,0.30192249999999987
135,-418839.44,7.8863034,0,0.38877390000000034
150,-418839.4,9.248107,0.0399999999790452,1.7505774999999995
165,-418838.3,12.366469,1.1400000000139698,4.868939500000001
180,-418836.34,16.808895,3.099999999976717,9.3113655
-165,-383474.1,14.653465,1.5200000000186265,1.537878000000001
-150,-383474.28,14.170705,1.3399999999674037,1.0551180000000002
-135,-383474.88,14.088324,0.7399999999906868,0.9727370000000004
-120,-383475.25,13.115587,0.3699999999953434,0
-105,-383475.62,13.39786,0,0.282273
-90,-383475.3,13.84243,0.3200000000069849,0.7268430000000006
-75,-383474.56,14.543534,1.0599999999976717,1.4279469999999996
-60,-383473.56,15.630734,2.059999999997672,2.5151470000000007
-45,-383472.66,16.255476,2.9600000000209548,3.139889000000002
-30,-383472.6,16.569216,3.0200000000186265,3.453629000000001
-15,-383473.16,15.977126,2.4600000000209548,2.8615390000000005
0,-383473.78,15.247073,1.839999999967404,2.1314860000000007
15,-383474.1,14.673126,1.5200000000186265,1.5575390000000002
30,-383474.25,14.206807,1.3699999999953434,1.0912199999999999
45,-383474.84,14.15406,0.779999999969732,1.0384729999999998
60,-383475.25,13.131491,0.3699999999953434,0.015904000000000806
75,-383475.62,13.423598,0,0.3080110000000005
90,-383475.22,13.887632,0.400000000023283,0.7720450000000003
105,-383474.47,14.563197,1.150000000023283,1.447610000000001
120,-383473.6,15.521998,2.0200000000186265,2.4064110000000003
135,-383472.72,16.89177,2.900000000023283,3.7761830000000014
150,-383472.56,16.606476,3.059999999997672,3.490889000000001
165,-383473.06,16.065908,2.559999999997672,2.9503210000000006
180,-383473.72,15.272436,1.900000000023283,2.156849000000001
-165,-510743.7,31.216385,0.3599999999860301,1.7524990000000003
-150,-510742.62,36.15671,1.4400000000023283,6.692823999999998
-135,-510741.2,43.511406,2.85999999998603,14.047520000000002
-120,-510739.66,51.701073,4.400000000023283,22.237187000000002
-105,-510738.44,59.139824,5.619999999995343,29.675938
-90,-510737.97,62.419147,6.090000000025611,32.95526100000001
-75,-510738.28,59.569378,5.779999999969732,30.105492
-60,-510739.03,53.020226,5.029999999969732,23.556340000000002
-45,-510739.78,45.49562,4.279999999969732,16.031734000000004
-30,-510740.22,38.548916,3.8400000000256114,9.08503
-15,-510740.44,33.930492,3.619999999995344,4.466606000000002
0,-510740.47,32.19069,3.590000000025612,2.726803999999998
15,-510740.44,33.930492,3.619999999995344,4.466606000000002
30,-510740.22,38.548916,3.8400000000256114,9.08503
45,-510739.78,45.487232,4.279999999969732,16.023346
60,-510739.03,53.02763,5.029999999969732,23.563744000000003
75,-510738.28,59.57414,5.779999999969732,30.110254
90,-510737.97,62.419147,6.090000000025611,32.95526100000001
105,-510738.44,59.137608,5.619999999995343,29.673722
120,-510739.66,51.70358,4.400000000023283,22.239694000000004
135,-510741.2,43.559464,2.85999999998603,14.095578
150,-510742.62,36.156403,1.4400000000023283,6.692516999999999
165,-510743.7,31.216385,0.3599999999860301,1.7524990000000003
180,-510744.06,29.463886,0,0
-165,-492023.78,12.740173,0.2199999999720603,0.09930899999999987
-150,-492024,12.640864,0,0
-135,-492023.72,13.06542,0.2800000000279397,0.42455599999999905
-120,-492022.94,13.946243,1.0599999999976717,1.3053790000000003
-105,-492022.06,14.928539,1.9400000000023283,2.287675
-90,-492021.7,15.488323,2.2999999999883585,2.847458999999999
-75,-492022.03,15.031657,1.9699999999720603,2.3907929999999986
-60,-492022.9,14.040516,1.099999999976717,1.3996519999999997
-45,-492023.7,13.077623,0.2999999999883584,0.43675900000000034
-30,-492024,12.646681,0,0.005816999999998629
-15,-492023.78,12.758462,0.2199999999720603,0.1175979999999992
0,-492023.56,12.868896,0.4400000000023283,0.2280319999999989
15,-492023.78,12.758462,0.2199999999720603,0.1175979999999992
30,-492024,12.646683,0,0.005818999999998908
45,-492023.7,13.078424,0.2999999999883584,0.4375599999999995
60,-492022.9,14.046797,1.099999999976717,1.4059329999999992
75,-492022.03,15.031655,1.9699999999720603,2.390791
90,-492021.7,15.488323,2.2999999999883585,2.847458999999999
105,-492022.06,14.928541,1.9400000000023283,2.2876769999999986
120,-492022.94,13.946244,1.0599999999976717,1.3053799999999995
135,-492023.72,13.06542,0.2800000000279397,0.42455599999999905
150,-492024,12.640864,0,0
165,-492023.78,12.740174,0.2199999999720603,0.09930999999999912
180,-492023.56,12.868745,0.4400000000023283,0.227881
-165,-418108.16,36.619057,0.1400000000139698,0.13376299999999475
-150,-418107.53,37.191612,0.7699999999604188,0.706317999999996
-135,-418106.16,38.079956,2.14000000001397,1.5946619999999996
-120,-418104.12,39.651005,4.179999999993015,3.1657109999999946
-105,-418102.03,41.691612,6.269999999960419,5.206317999999996
-90,-418100.56,43.34646,7.739999999990687,6.861165999999997
-75,-418100.22,44.131187,8.080000000016298,7.645892999999994
