scan,mm_energy,qm_relative_energy,mm_relative_energy
-60,87.020676,3.761,5.150036
-50,86.12451,2.766,4.253870000000006
-40,85.1023,1.82,3.231660000000005
-30,84.01407,1.035,2.1434300000000093
-20,83.013115,0.471,1.1424750000000046
-10,82.344025,0.186,0.4733850000000075
0,81.87064,0,0
10,82.344025,0.186,0.4733850000000075
20,83.01311,0.471,1.142470000000003
30,84.01407,1.035,2.1434300000000093
40,85.1023,1.82,3.231660000000005
50,86.12451,2.766,4.253870000000006
60,87.020676,3.761,5.150036
70,87.76259,4.769,5.8919500000000085
80,88.34989,5.522,6.4792500000000075
90,88.64352,5.799,6.772880000000001
100,88.48269,5.504,6.612050000000011
110,87.90358,4.714,6.032940000000011
120,87.0571,3.689,5.186460000000011
130,86.07152,2.675,4.200880000000012
140,85.02487,1.749,3.1542300000000125
150,83.98818,0.993,2.1175400000000053
160,83.07027,0.455,1.199629999999999
170,82.40763,0.143,0.536990000000003
180,82.0934,0.003,0.22276000000000806
-170,65.64633,0.057,0.07344000000000506
-160,66.02372,0.34,0.4508299999999963
-150,66.55156,0.818,0.9786699999999939
-140,67.21894,1.511,1.6460500000000025
-130,67.9142,2.372,2.341309999999993
-120,68.49579,3.457,2.9228999999999985
-110,68.876526,4.519,3.3036359999999974
-100,69.05651,5.321,3.483620000000002
-90,68.938835,5.672,3.3659449999999964
-80,68.55332,5.472,2.9804299999999984
-70,68.17942,4.796,2.6065299999999922
-60,67.8986,3.849,2.325710000000001
-50,67.61429,2.847,2.041399999999996
-40,67.22552,1.98,1.652630000000002
-30,66.7978,1.325,1.2249099999999942
-20,66.42466,0.949,0.8517700000000019
-10,66.286545,0.877,0.7136550000000028
0,66.261475,0.947,0.6885850000000033
10,66.286545,0.877,0.7136550000000028
20,66.42466,0.949,0.8517700000000019
30,66.7978,1.325,1.2249099999999942
40,67.22552,1.98,1.652630000000002
50,67.61429,2.847,2.041399999999996
60,67.8986,3.849,2.325710000000001
70,68.17942,4.796,2.6065299999999922
80,68.55332,5.472,2.9804299999999984
90,68.938835,5.672,3.3659449999999964
100,69.05651,5.321,3.483620000000002
110,68.87652,4.517,3.3036299999999983
120,68.49579,3.457,2.9228999999999985
130,67.9142,2.372,2.341309999999993
140,67.21894,1.511,1.6460500000000025
150,66.55156,0.818,0.9786699999999939
160,66.02371,0.34,0.4508199999999931
170,65.64633,0.057,0.07344000000000506
180,65.57289,0,0
-170,-20.787788,1.331,1.2035820000000008
-160,-20.19123,1.328,1.800139999999999
-150,-20.07906,1.379,1.9123100000000015
-140,-19.195982,1.525,2.795387999999999
-130,-18.755373,1.764,3.235997000000001
-120,-16.616716,2.078,5.374654
-110,-15.549018,2.45,6.442352
-100,-14.457477,2.856,7.533892999999999
-90,-14.769599,3.23,7.221771
-80,-13.9822445,3.093,8.0091255
-70,-16.62137,2.495,5.370000000000001
-60,-18.064194,1.874,3.9271759999999993
-50,-18.068752,1.272,3.922618
-40,-20.124945,0.756,1.8664249999999996
-30,-21.035017,0.375,0.956353
-20,-21.478304,0.189,0.5130659999999985
-10,-21.523073,0.084,0.46829699999999974
0,-21.99137,0,0
10,-21.523073,0.084,0.46829699999999974
20,-21.478304,0.189,0.5130659999999985
30,-21.035017,0.375,0.956353
40,-20.124945,0.756,1.8664249999999996
50,-18.068752,1.272,3.922618
60,-18.064194,1.874,3.9271759999999993
70,-16.621378,2.495,5.369992
80,-13.9822445,3.093,8.0091255
90,-14.769599,3.23,7.221771
100,-14.45747,2.856,7.533899999999999
110,-15.549018,2.45,6.442352
120,-16.616716,2.078,5.374654
130,-18.755373,1.764,3.235997000000001
140,-19.195982,1.525,2.795387999999999
150,-20.07906,1.379,1.9123100000000015
160,-20.19123,1.328,1.800139999999999
170,-20.787794,1.331,1.2035759999999982
180,-20.968351,1.176,1.0230190000000015
