smile,scan,Reference Energy,MACE_relative_energy,wb97m_relative_energy
c1ccc(cc1)c2ncccn2,40,1.759,1.578672997,1.6616199999781145
c1ccc(cc1)c2ncccn2,50,2.858,2.622298695,2.726110999987128
c1ccc(cc1)c2ncccn2,60,4.084,3.760108194,3.9273342499933506
c1ccc(cc1)c2ncccn2,70,5.262,4.767198307,5.0654937499804475
c1ccc(cc1)c2ncccn2,80,6.267,5.420807043,5.880804499997936
c1ccc(cc1)c2ncccn2,90,6.652,5.619593058,6.177800250004282
c1ccc(cc1)c2ncccn2,100,6.274,5.424627846,5.884820499973529
c1ccc(cc1)c2ncccn2,110,5.235,4.743988503,5.041523249976763
c1ccc(cc1)c2ncccn2,120,4.056,3.734523261,3.89545724999536
c1ccc(cc1)c2ncccn2,130,2.83,2.599979026,2.6974969999737652
c1ccc(cc1)c2ncccn2,140,1.746,1.572337262,1.6509525000050473
c1ccc(cc1)c2ncccn2,150,0.918,0.785462336,0.8513292499836211
c1ccc(cc1)c2ncccn2,160,0.392,0.319785188,0.36369899998774713
c1ccc(cc1)c2ncccn2,170,0.207,0.192212351,0.20751425000398172
c1ccc(cc1)c2ncccn2,180,0,0,0
CC(=O)c1[nH]ccn1,-170,8.751,8.009301145,8.333576499983195
CC(=O)c1[nH]ccn1,-160,9.276,8.362245278,8.710892250000768
CC(=O)c1[nH]ccn1,-150,10.102,8.914330518,9.287752999978238
CC(=O)c1[nH]ccn1,-140,11.156,9.625968319,10.025190999999722
CC(=O)c1[nH]ccn1,-130,12.352,10.3771562,10.831403000004514
CC(=O)c1[nH]ccn1,-120,13.603,11.05381809,11.617534999988663
CC(=O)c1[nH]ccn1,-110,14.75,11.522879,12.203118000001183
CC(=O)c1[nH]ccn1,-100,15.463,11.67572247,12.399399999976453
CC(=O)c1[nH]ccn1,-90,14.989,11.49078521,12.039654249985858
CC(=O)c1[nH]ccn1,-80,13.101,10.70820019,10.855561749979188
CC(=O)c1[nH]ccn1,-70,10.573,9.227441263,9.055389749987057
CC(=O)c1[nH]ccn1,-60,7.963,7.306693362,7.002837249997214
CC(=O)c1[nH]ccn1,-50,5.564,5.311514038,4.9989159999915955
CC(=O)c1[nH]ccn1,-40,3.555,3.475601869,3.218070999993472
CC(=O)c1[nH]ccn1,-30,1.963,1.982972405,1.805819499977872
CC(=O)c1[nH]ccn1,-20,0.837,0.888978247,0.7973014999987527
CC(=O)c1[nH]ccn1,-10,0.191,0.214349474,0.1928307499839832
CC(=O)c1[nH]ccn1,0,0,0,0
CC(=O)c1[nH]ccn1,10,0.191,0.214075522,0.19264249997732463
CC(=O)c1[nH]ccn1,20,0.835,0.888627763,0.7969877499995448
CC(=O)c1[nH]ccn1,30,1.965,1.985109922,1.8078902499797778
CC(=O)c1[nH]ccn1,40,3.553,3.475241644,3.2178200000083734
CC(=O)c1[nH]ccn1,50,5.57,5.316405866,5.003684999993823
CC(=O)c1[nH]ccn1,60,7.963,7.306747183,7.002837249997214
CC(=O)c1[nH]ccn1,70,10.573,9.227932733,9.055891749992924
CC(=O)c1[nH]ccn1,80,13.101,10.7083808,10.855812749999956
CC(=O)c1[nH]ccn1,90,14.993,11.49214357,12.040720999976031
CC(=O)c1[nH]ccn1,100,15.463,11.67428407,12.398019499987072
CC(=O)c1[nH]ccn1,110,14.75,11.52189031,12.20205125001101
CC(=O)c1[nH]ccn1,120,13.603,11.05180909,11.615652499993416
CC(=O)c1[nH]ccn1,130,12.354,10.37826949,10.832658000001345
CC(=O)c1[nH]ccn1,140,11.156,9.625736652,10.025128249985613
CC(=O)c1[nH]ccn1,150,10.1,8.912754025,9.286309750010417
CC(=O)c1[nH]ccn1,160,9.276,8.364092206,8.712649250003466
CC(=O)c1[nH]ccn1,170,8.753,8.009488545,8.333764749989854
CC(=O)c1[nH]ccn1,180,8.58,7.896369695,8.205691999977915
CCN(C)C(=O)C,-170,2.216,2.513937591,2.257996000027589
CCN(C)C(=O)C,-160,1.79,2.035358732,1.8208795000111877
CCN(C)C(=O)C,-150,1.457,1.675302871,1.481653000032992
CCN(C)C(=O)C,-140,1.18,1.306804536,1.1517762500169226
CCN(C)C(=O)C,-130,0.921,0.906099816,0.840599000032114
CCN(C)C(=O)C,-120,0.625,0.592076784,0.5236487500333453
CCN(C)C(=O)C,-110,0.36,0.3412353,0.26882100002040943
CCN(C)C(=O)C,-100,0.154,0.135731348,0.09387400002694335
CCN(C)C(=O)C,-90,0.012,0,0
CCN(C)C(=O)C,-80,0,0.036983392,0.03827750001036634
CCN(C)C(=O)C,-70,0.3,0.432325484,0.3884852500321756
CCN(C)C(=O)C,-60,1.176,1.373204086,1.2865005000263352
CCN(C)C(=O)C,-50,2.607,2.812889364,2.6506227500279067
CCN(C)C(=O)C,-40,4.118,4.197085367,3.9792912500119826
CCN(C)C(=O)C,-30,5.023,4.698758994,4.790711500010758
CCN(C)C(=O)C,-20,5.692,5.114428742,5.446511750010075
CCN(C)C(=O)C,-10,6.15,5.335139968,5.890593500023158
CCN(C)C(=O)C,0,6.372,5.386517444,6.126408000005625
CCN(C)C(=O)C,10,6.148,5.335111586,5.890593500023158
CCN(C)C(=O)C,20,5.694,5.114111012,5.446260750024976
CCN(C)C(=O)C,30,5.023,4.698214794,4.79033500003311
CCN(C)C(=O)C,40,4.116,4.196978026,3.9791657500194333
CCN(C)C(=O)C,50,2.611,2.814417431,2.6521287500098367
CCN(C)C(=O)C,60,1.178,1.375614913,1.289010500019998
CCN(C)C(=O)C,70,0.302,0.432931711,0.38930100000158063
CCN(C)C(=O)C,80,0,0.037765211,0.03903050000133135
CCN(C)C(=O)C,90,0.012,0.001448994,0.001443250003489993
CCN(C)C(=O)C,100,0.154,0.135412527,0.09356025002773549
CCN(C)C(=O)C,110,0.36,0.339254977,0.266875750011053
CCN(C)C(=O)C,120,0.625,0.592670782,0.5242135000176518
CCN(C)C(=O)C,130,0.921,0.905943817,0.8403480000113461
CCN(C)C(=O)C,140,1.18,1.307657636,1.152654750000437
CCN(C)C(=O)C,150,1.457,1.674734884,1.4810882500130162
CCN(C)C(=O)C,160,1.79,2.036613761,1.8221972500221284
CCN(C)C(=O)C,170,2.216,2.514765524,2.258811750032663
CCN(C)C(=O)C,180,2.75,3.079858627,2.778381750004968
C(CO)O,-170,2.925,2.194648396,2.8349822499976085
C(CO)O,-160,3.361,2.70246113,3.2360174999980984
C(CO)O,-150,4.066,3.368565489,3.841241250003833
C(CO)O,-140,4.892,4.073827352,4.52377300000343
C(CO)O,-130,5.565,4.664936227,5.053006499990573
C(CO)O,-120,5.675,4.54067238,4.8781849999896565
C(CO)O,-110,4.941,4.030093931,4.265619499991757
C(CO)O,-100,3.724,3.160320867,3.2495087499997055
C(CO)O,-90,2.332,2.116002008,2.0602707499953254
C(CO)O,-80,1.075,1.095912046,0.965973499990227
C(CO)O,-70,0.259,0.309808043,0.20789074999946422
C(CO)O,-60,0,0.00041196,0.0005019999880317982
C(CO)O,-50,0.538,0.362365385,0.48461824999634473
C(CO)O,-40,1.782,1.376375085,1.616879249994767
C(CO)O,-30,3.485,2.764313637,3.1527482500014514
C(CO)O,-20,4.866,3.194806242,3.986633000004147
C(CO)O,-10,5.806,3.790648871,4.800814249999519
C(CO)O,0,6.193,4.064254524,5.180075249990779
C(CO)O,10,5.806,3.790370419,4.800500500000311
C(CO)O,20,4.866,3.194524826,3.98625649999083
C(CO)O,30,3.483,2.763700407,3.151995249992652
C(CO)O,40,1.786,1.377628562,1.6181342499915985
C(CO)O,50,0.54,0.363301215,0.48549674999769366
C(CO)O,60,0,0,0
C(CO)O,70,0.259,0.308985121,0.20707499999438994
C(CO)O,80,1.071,1.094763922,0.9648440000037795
C(CO)O,90,2.332,2.115668802,2.0599569999961176
C(CO)O,100,3.722,3.160151392,3.2493832499893216
C(CO)O,110,4.941,4.029363436,4.265117500003726
C(CO)O,120,5.675,4.540130778,4.877871249990449
C(CO)O,130,5.567,4.665132784,5.053194749997232
C(CO)O,140,4.892,4.074138853,4.524023999988529
C(CO)O,150,4.068,3.368219702,3.8408647499905157
C(CO)O,160,3.361,2.70226506,3.235766499995165
C(CO)O,170,2.927,2.194973638,2.835358749993091
C(CO)O,180,2.739,1.906733825,2.6452262499915946
CCCC,-170,0.212,0.226293726,0.20255699999509602
CCCC,-160,0.805,0.841410826,0.7582709999974213
CCCC,-150,1.649,1.696691089,1.5424577499900494
CCCC,-140,2.546,2.587741579,2.3566390000032555
CCCC,-130,3.249,3.266793392,2.9685142500064643
CCCC,-120,3.53,3.510741154,3.209097749991159
CCCC,-110,3.273,3.246821567,3.008674249994243
CCCC,-100,2.567,2.579792961,2.41920074999868
CCCC,-90,1.692,1.757351764,1.6580432499942788
CCCC,-80,1.034,1.062447156,1.000674249998923
CCCC,-70,0.672,0.696166249,0.624362499993083
CCCC,-60,0.657,0.70053373,0.5927992499943002
CCCC,-50,1.044,1.068955134,0.9687972500009323
CCCC,-40,1.854,1.81420417,1.769424499998422
CCCC,-30,2.958,2.825693652,2.8673612500014656
CCCC,-20,4.186,3.871836439,4.0272949999977925
CCCC,-10,5.242,4.652943342,4.94382149999872
CCCC,0,5.651,4.925080313,5.295158749989142
CCCC,10,5.242,4.653199684,4.944135249997927
CCCC,20,4.186,3.871565621,4.026981249998585
CCCC,30,2.958,2.825419699,2.8670475000022577
CCCC,40,1.854,1.81424404,1.7694872499946968
CCCC,50,1.044,1.069394285,0.9691737499964148
CCCC,60,0.657,0.700934488,0.5931757499897827
CCCC,70,0.672,0.696226306,0.624362499993083
CCCC,80,1.034,1.06298342,1.0011762500047894
CCCC,90,1.692,1.757339288,1.6581059999905534
CCCC,100,2.571,2.58101654,2.420392999999237
CCCC,110,3.273,3.246999762,3.0088625000009017
CCCC,120,3.53,3.510725591,3.209034999994884
CCCC,130,3.249,3.26710883,2.968828000005672
CCCC,140,2.544,2.587000825,2.3559487499907306
CCCC,150,1.651,1.697162813,1.5428969999996411
CCCC,160,0.805,0.841422671,0.7582709999974213
CCCC,170,0.212,0.226093372,0.20236875000627208
CCCC,180,0,0,0
c1ccc(cc1)c2ccccn2,-170,0.495,0.291885295,0.4016000000204656
c1ccc(cc1)c2ccccn2,-160,0.105,0.025933185,0.07988075001946982
c1ccc(cc1)c2ccccn2,-150,0,0,0
c1ccc(cc1)c2ccccn2,-140,0.328,0.290072979,0.2584044999967716
c1ccc(cc1)c2ccccn2,-130,1.007,0.913855595,0.8752370000088661
c1ccc(cc1)c2ccccn2,-120,2.008,1.7029671,1.716965500009593
c1ccc(cc1)c2ccccn2,-110,3.061,2.434487037,2.591763250026702
c1ccc(cc1)c2ccccn2,-100,3.883,2.924413786,3.245304500017454
c1ccc(cc1)c2ccccn2,-90,4.206,3.085612111,3.4843820000202186
c1ccc(cc1)c2ccccn2,-80,3.886,2.942667628,3.2393432499968355
c1ccc(cc1)c2ccccn2,-70,3.055,2.443904836,2.5808447499971976
c1ccc(cc1)c2ccccn2,-60,2.004,1.71516049,1.7158360000053108
c1ccc(cc1)c2ccccn2,-50,1.007,0.924044749,0.8744212500037918
c1ccc(cc1)c2ccccn2,-40,0.334,0.30225635,0.264679500016598
c1ccc(cc1)c2ccccn2,-30,0.012,0.004008414,0.008471250014281395
c1ccc(cc1)c2ccccn2,-20,0.134,0.051414602,0.11533450000129619
c1ccc(cc1)c2ccccn2,-10,0.528,0.342650106,0.46265575001612547
c1ccc(cc1)c2ccccn2,0,0.92,0.624765381,0.7803590000058591
c1ccc(cc1)c2ccccn2,10,0.528,0.342650106,0.46265575001612547
c1ccc(cc1)c2ccccn2,20,0.134,0.051414602,0.11533450000129619
c1ccc(cc1)c2ccccn2,30,0.012,0.004008414,0.008471250014281395
c1ccc(cc1)c2ccccn2,40,0.334,0.30225635,0.264679500016598
c1ccc(cc1)c2ccccn2,50,1.007,0.924044749,0.8744212500037918
c1ccc(cc1)c2ccccn2,60,2.004,1.71516049,1.7158360000053108
c1ccc(cc1)c2ccccn2,70,3.055,2.443904836,2.580907500011307
c1ccc(cc1)c2ccccn2,80,3.886,2.942667628,3.2393432499968355
c1ccc(cc1)c2ccccn2,90,4.206,3.085612111,3.4844447499986586
c1ccc(cc1)c2ccccn2,100,3.883,2.924413786,3.245304500017454
c1ccc(cc1)c2ccccn2,110,3.061,2.434487037,2.591763250026702
c1ccc(cc1)c2ccccn2,120,2.008,1.7029671,1.716965500009593
c1ccc(cc1)c2ccccn2,130,1.007,0.913855595,0.8752370000088661
c1ccc(cc1)c2ccccn2,140,0.328,0.290072979,0.2584044999967716
c1ccc(cc1)c2ccccn2,150,0,0,0
c1ccc(cc1)c2ccccn2,160,0.107,0.025933185,0.07975525002692052
c1ccc(cc1)c2ccccn2,170,0.495,0.291885295,0.4016000000204656
c1ccc(cc1)c2ccccn2,180,0.892,0.567303835,0.7230682500006935
c1ccc(cc1)c2ccccc2,-170,2.139,2.056372201,2.156968499997305
c1ccc(cc1)c2ccccc2,-160,1.047,1.086495143,1.1184559999797727
c1ccc(cc1)c2ccccc2,-150,0.251,0.313466222,0.3107379999930515
c1ccc(cc1)c2ccccc2,-140,0,0,0
c1ccc(cc1)c2ccccc2,-130,0.26,0.131347081,0.16227149999693324
c1ccc(cc1)c2ccccc2,-120,0.898,0.530028814,0.659314249969043
c1ccc(cc1)c2ccccc2,-110,1.686,0.970579916,1.295975749981011
c1ccc(cc1)c2ccccc2,-100,2.341,1.297485929,1.8208794999755185
c1ccc(cc1)c2ccccc2,-90,2.596,1.373356664,2.0063684999851716
c1ccc(cc1)c2ccccc2,-80,2.343,1.306125988,1.8284094999921763
c1ccc(cc1)c2ccccc2,-70,1.687,0.975383105,1.2998034999856145
c1ccc(cc1)c2ccccc2,-60,0.904,0.534171597,0.6648989999763444
c1ccc(cc1)c2ccccc2,-50,0.261,0.132224897,0.16296174997378898
c1ccc(cc1)c2ccccc2,-40,0.01,0.010119668,0.010855749979725715
c1ccc(cc1)c2ccccc2,-30,0.281,0.347138827,0.34832524999089287
c1ccc(cc1)c2ccccc2,-20,1.104,1.161771909,1.1982739999851333
c1ccc(cc1)c2ccccc2,-10,2.208,2.154534363,2.2524739999987275
c1ccc(cc1)c2ccccc2,0,3.105,2.839254751,3.005097499974738
c1ccc(cc1)c2ccccc2,10,2.208,2.154534363,2.2524739999987275
c1ccc(cc1)c2ccccc2,20,1.104,1.161771909,1.1984622499917919
c1ccc(cc1)c2ccccc2,30,0.281,0.347138827,0.3481997499983436
c1ccc(cc1)c2ccccc2,40,0.01,0.010119668,0.011043999986384279
c1ccc(cc1)c2ccccc2,50,0.261,0.132224897,0.16296174997378898
c1ccc(cc1)c2ccccc2,60,0.904,0.534171597,0.6647734999837951
c1ccc(cc1)c2ccccc2,70,1.687,0.975383105,1.2997407499715052
c1ccc(cc1)c2ccccc2,80,2.343,1.306125988,1.8284094999921763
c1ccc(cc1)c2ccccc2,90,2.596,1.373356664,2.0063684999851716
c1ccc(cc1)c2ccccc2,100,2.341,1.297485929,1.8207539999829692
c1ccc(cc1)c2ccccc2,110,1.686,0.970579916,1.295975749981011
c1ccc(cc1)c2ccccc2,120,0.898,0.530028814,0.659314249969043
c1ccc(cc1)c2ccccc2,130,0.26,0.131347081,0.1621459999687147
c1ccc(cc1)c2ccccc2,140,0,0,6.274997844002428e-05
c1ccc(cc1)c2ccccc2,150,0.251,0.313466222,0.31067524997894225
c1ccc(cc1)c2ccccc2,160,1.047,1.086495143,1.1184559999797727
c1ccc(cc1)c2ccccc2,170,2.139,2.056372201,2.156968499997305
c1ccc(cc1)c2ccccc2,180,2.989,2.693241092,2.869369249989262
c1ccc(cc1)c2[nH]ccn2,-170,0.152,0.18172784,0.13679500001131828
c1ccc(cc1)c2[nH]ccn2,-160,0.123,0.155650471,0.06337750001833342
c1ccc(cc1)c2[nH]ccn2,-150,0.338,0.327383544,0.22081724999893027
c1ccc(cc1)c2[nH]ccn2,-140,0.808,0.737041622,0.6488350000026344
c1ccc(cc1)c2[nH]ccn2,-130,1.496,1.334554397,1.2986112500028923
c1ccc(cc1)c2[nH]ccn2,-120,2.374,2.015058962,2.0929007500021157
c1ccc(cc1)c2[nH]ccn2,-110,3.375,2.630545976,2.884617499993567
c1ccc(cc1)c2[nH]ccn2,-100,4.15,3.048835572,3.482311250018313
c1ccc(cc1)c2[nH]ccn2,-90,4.445,3.197068971,3.7122900000083803
c1ccc(cc1)c2[nH]ccn2,-80,4.159,3.080849691,3.511490000015982
c1ccc(cc1)c2[nH]ccn2,-70,3.395,2.644537532,2.904634750000099
c1ccc(cc1)c2[nH]ccn2,-60,2.394,2.03181604,2.114361250012138
c1ccc(cc1)c2[nH]ccn2,-50,1.506,1.343312347,1.3058275000203423
c1ccc(cc1)c2[nH]ccn2,-40,0.802,0.736038682,0.6440032500219672
c1ccc(cc1)c2[nH]ccn2,-30,0.328,0.321181494,0.2140402500089067
c1ccc(cc1)c2[nH]ccn2,-20,0.145,0.17678074,0.08151224999394913
c1ccc(cc1)c2[nH]ccn2,-10,0.233,0.286627538,0.22771975001717237
c1ccc(cc1)c2[nH]ccn2,0,0.337,0.380485356,0.36489125000613853
c1ccc(cc1)c2[nH]ccn2,10,0.233,0.286319067,0.22784525000972167
c1ccc(cc1)c2[nH]ccn2,20,0.145,0.181223,0.08621850001773623
c1ccc(cc1)c2[nH]ccn2,30,0.328,0.320376458,0.21347550002460025
c1ccc(cc1)c2[nH]ccn2,40,0.802,0.738066671,0.6465759999940701
c1ccc(cc1)c2[nH]ccn2,50,1.506,1.344293991,1.3065805000113073
c1ccc(cc1)c2[nH]ccn2,60,2.396,2.034900532,2.1178125000034242
c1ccc(cc1)c2[nH]ccn2,70,3.393,2.642717026,2.9032542500107184
c1ccc(cc1)c2[nH]ccn2,80,4.157,3.07758112,3.507913249996477
c1ccc(cc1)c2[nH]ccn2,90,4.443,3.193208188,3.7087760000029846
c1ccc(cc1)c2[nH]ccn2,100,4.152,3.052223292,3.4855742500029407
c1ccc(cc1)c2[nH]ccn2,110,3.377,2.631703117,2.885684250019409
c1ccc(cc1)c2[nH]ccn2,120,2.374,2.014869172,2.0923360000178093
c1ccc(cc1)c2[nH]ccn2,130,1.496,1.33593029,1.3001799999989316
c1ccc(cc1)c2[nH]ccn2,140,0.808,0.736905626,0.6486467499959758
c1ccc(cc1)c2[nH]ccn2,150,0.338,0.330530553,0.22395474999100884
c1ccc(cc1)c2[nH]ccn2,160,0.123,0.153490321,0.06118125002387842
c1ccc(cc1)c2[nH]ccn2,170,0.152,0.183037868,0.13811275002225898
c1ccc(cc1)c2[nH]ccn2,180,0,0,0
Cn1ccnc1c2ccccc2,-170,1.23,1.697595995,1.4560509999834892
Cn1ccnc1c2ccccc2,-160,0.556,0.900989174,0.7182992499984664
Cn1ccnc1c2ccccc2,-150,0.101,0.27185502,0.1754489999993325
Cn1ccnc1c2ccccc2,-140,0.002,0.005739696,0
Cn1ccnc1c2ccccc2,-130,0.348,0.101489589,0.19734875000111174
Cn1ccnc1c2ccccc2,-120,0.987,0.430482726,0.6771979999952293
Cn1ccnc1c2ccccc2,-110,1.744,0.780023157,1.2731974999957174
Cn1ccnc1c2ccccc2,-100,2.374,1.186592798,1.7863042500128756
Cn1ccnc1c2ccccc2,-90,2.584,1.185719842,1.953407499990476
Cn1ccnc1c2ccccc2,-80,2.369,1.150195722,1.787559250009707
Cn1ccnc1c2ccccc2,-70,1.745,0.749465864,1.3013095000032138
Cn1ccnc1c2ccccc2,-60,1.052,0.440223354,0.7426462500154685
Cn1ccnc1c2ccccc2,-50,0.425,0.132497163,0.25965949999360305
Cn1ccnc1c2ccccc2,-40,0.046,0,0.013616749994156407
Cn1ccnc1c2ccccc2,-30,0.074,0.204749924,0.13503800000862043
Cn1ccnc1c2ccccc2,-20,0.512,0.805446217,0.6636440000151822
Cn1ccnc1c2ccccc2,-10,1.22,1.654369592,1.456678499981905
Cn1ccnc1c2ccccc2,0,1.852,2.285297045,2.0408810000050437
Cn1ccnc1c2ccccc2,10,1.216,1.651954156,1.4540429999956928
Cn1ccnc1c2ccccc2,20,0.512,0.807952676,0.6659657500021865
Cn1ccnc1c2ccccc2,30,0.074,0.20805617,0.13798724999404044
Cn1ccnc1c2ccccc2,40,0.048,0.001288682,0.0150599999976464
Cn1ccnc1c2ccccc2,50,0.425,0.130556095,0.2575260000132573
Cn1ccnc1c2ccccc2,60,1.052,0.437695959,0.7404499999853442
Cn1ccnc1c2ccccc2,70,1.747,0.750822602,1.302501749985936
Cn1ccnc1c2ccccc2,80,2.371,1.152174882,1.7896300000116128
Cn1ccnc1c2ccccc2,90,2.584,1.187620783,1.955541000006491
Cn1ccnc1c2ccccc2,100,2.376,1.188450636,1.7880612500155735
Cn1ccnc1c2ccccc2,110,1.744,0.779852852,1.2730092499890588
Cn1ccnc1c2ccccc2,120,0.987,0.430258129,0.6773234999877786
Cn1ccnc1c2ccccc2,130,0.348,0.102173182,0.19835275001284458
Cn1ccnc1c2ccccc2,140,0,0.006179092,0.0006274999984157148
Cn1ccnc1c2ccccc2,150,0.101,0.271194448,0.1745705000158182
Cn1ccnc1c2ccccc2,160,0.556,0.898796901,0.7162284999965607
Cn1ccnc1c2ccccc2,170,1.232,1.697175745,1.4557372499842813
Cn1ccnc1c2ccccc2,180,1.71,2.087654943,1.8383867499883877
c1ccc(cc1)c2ccc[nH]2,-170,0.425,0.200843571,0.5027529999719604
c1ccc(cc1)c2ccc[nH]2,-160,0.087,0.004791667,0.14263075000371828
c1ccc(cc1)c2ccc[nH]2,-150,0.013,0.011815538,0.016063999973709997
c1ccc(cc1)c2ccc[nH]2,-140,0.245,0.248264333,0.16446774999138825
c1ccc(cc1)c2ccc[nH]2,-130,0.782,0.70949379,0.586900749987791
c1ccc(cc1)c2ccc[nH]2,-120,1.548,1.283318557,1.1994034999894154
c1ccc(cc1)c2ccc[nH]2,-110,2.438,1.844274858,1.879613499984174
c1ccc(cc1)c2ccc[nH]2,-100,3.158,2.240717112,2.42503649999108
c1ccc(cc1)c2ccc[nH]2,-90,3.443,2.359562391,2.632676249987611
c1ccc(cc1)c2ccc[nH]2,-80,3.162,2.249736856,2.422463749983308
c1ccc(cc1)c2ccc[nH]2,-70,2.439,1.859039623,1.8926027499799147
c1ccc(cc1)c2ccc[nH]2,-60,1.567,1.301465014,1.2310295000023075
c1ccc(cc1)c2ccc[nH]2,-50,0.789,0.716203799,0.6039059999947938
c1ccc(cc1)c2ccc[nH]2,-40,0.244,0.247128879,0.1668522499925018
c1ccc(cc1)c2ccc[nH]2,-30,0,0,0
c1ccc(cc1)c2ccc[nH]2,-20,0.128,0.067916637,0.1836064999787368
c1ccc(cc1)c2ccc[nH]2,-10,0.48,0.314765338,0.5769234999915795
c1ccc(cc1)c2ccc[nH]2,0,0.884,0.527935884,0.9401832499875695
c1ccc(cc1)c2ccc[nH]2,10,0.48,0.314765338,0.576735249984921
c1ccc(cc1)c2ccc[nH]2,20,0.128,0.067916637,0.1836064999787368
c1ccc(cc1)c2ccc[nH]2,30,0,0,0
c1ccc(cc1)c2ccc[nH]2,40,0.244,0.247128879,0.16691499997094184
c1ccc(cc1)c2ccc[nH]2,50,0.789,0.716203799,0.6039059999947938
c1ccc(cc1)c2ccc[nH]2,60,1.567,1.301465014,1.2310295000023075
c1ccc(cc1)c2ccc[nH]2,70,2.441,1.859039623,1.8926027499799147
c1ccc(cc1)c2ccc[nH]2,80,3.162,2.249736856,2.4223382499907586
c1ccc(cc1)c2ccc[nH]2,90,3.443,2.359562391,2.632676249987611
c1ccc(cc1)c2ccc[nH]2,100,3.158,2.240717112,2.42503649999108
c1ccc(cc1)c2ccc[nH]2,110,2.438,1.844274858,1.879550750005734
c1ccc(cc1)c2ccc[nH]2,120,1.548,1.283318557,1.1994034999894154
c1ccc(cc1)c2ccc[nH]2,130,0.782,0.70949379,0.586900749987791
c1ccc(cc1)c2ccc[nH]2,140,0.245,0.248264333,0.16453050000549752
c1ccc(cc1)c2ccc[nH]2,150,0.013,0.011815538,0.016063999973709997
c1ccc(cc1)c2ccc[nH]2,160,0.087,0.004791667,0.14263075000371828
c1ccc(cc1)c2ccc[nH]2,170,0.425,0.200843571,0.5027529999719604
c1ccc(cc1)c2ccc[nH]2,180,0.849,0.368176556,0.8149342500041712
C/C=C/C(C)C,-170,2.266,1.917309981,1.9485129999956996
C/C=C/C(C)C,-160,1.727,1.462992332,1.4947050000071727
C/C=C/C(C)C,-150,1.113,0.929911393,0.9689227499934816
C/C=C/C(C)C,-140,0.554,0.457256091,0.4766490000057644
C/C=C/C(C)C,-130,0.158,0.132238835,0.13510075000489508
C/C=C/C(C)C,-120,0,0,0
C/C=C/C(C)C,-110,0.105,0.07407747,0.07906499999656091
C/C=C/C(C)C,-100,0.462,0.342530322,0.3643892500002721
C/C=C/C(C)C,-90,0.987,0.77136517,0.8187620000087747
C/C=C/C(C)C,-80,1.59,1.293951588,1.3377045000004983
C/C=C/C(C)C,-70,2.146,1.784346106,1.8196244999965216
C/C=C/C(C)C,-60,2.533,2.081285089,2.129609499998608
C/C=C/C(C)C,-50,2.619,2.142869855,2.1824450000007545
C/C=C/C(C)C,-40,2.334,1.965219296,1.9365905000079664
C/C=C/C(C)C,-30,1.748,1.587640076,1.462137749996657
C/C=C/C(C)C,-20,1.057,1.131860975,0.9089965000021039
C/C=C/C(C)C,-10,0.555,0.762844467,0.4771509999937962
C/C=C/C(C)C,0,0.374,0.584642761,0.28475950000157013
C/C=C/C(C)C,10,0.466,0.635367673,0.38528500000815313
C/C=C/C(C)C,20,0.808,0.897990429,0.751619499999947
C/C=C/C(C)C,30,1.351,1.295748335,1.2925872500038338
C/C=C/C(C)C,40,1.981,1.699636245,1.8492425000037827
C/C=C/C(C)C,50,2.419,1.985576879,2.2501522499938886
C/C=C/C(C)C,60,2.577,2.092106779,2.409160750006194
C/C=C/C(C)C,70,2.502,2.055748975,2.346724500003319
C/C=C/C(C)C,80,2.176,1.854784405,2.053493750005302
C/C=C/C(C)C,90,1.602,1.489812165,1.5487327500098758
C/C=C/C(C)C,100,1.012,1.071979791,0.9815354999937398
C/C=C/C(C)C,110,0.587,0.734979763,0.5252802500078246
C/C=C/C(C)C,120,0.38,0.58073651,0.29448574999484833
C/C=C/C(C)C,130,0.444,0.651947643,0.3500822499935907
C/C=C/C(C)C,140,0.814,0.946285262,0.6845397500052286
C/C=C/C(C)C,150,1.485,1.387809729,1.2113259999949832
C/C=C/C(C)C,160,2.158,1.826931198,1.760451249996109
C/C=C/C(C)C,170,2.572,2.103371314,2.125154249995589
C/C=C/C(C)C,180,2.589,2.133501547,2.18382550000797
CNC(=O)NC,-170,0.002,0.00075381,0.0008157500050742783
CNC(=O)NC,-160,0.217,0.329960652,0.2762255000088487
CNC(=O)NC,-150,0.974,1.250018085,1.07804500002473
CNC(=O)NC,-140,2.213,2.643226108,2.314784750026888
CNC(=O)NC,-130,3.866,4.338752521,3.8942650000126378
CNC(=O)NC,-120,5.787,6.159962924,5.697323500011748
CNC(=O)NC,-110,7.835,7.980974376,7.6092532500213395
CNC(=O)NC,-100,7.406,7.619004626,7.22698025003055
CNC(=O)NC,-90,6.529,6.842778623,6.354002250030248
CNC(=O)NC,-80,5.513,5.857837122,5.355273250005013
CNC(=O)NC,-70,4.443,4.738142859,4.297371000015033
CNC(=O)NC,-60,3.403,3.596325832,3.2745460000292326
CNC(=O)NC,-50,2.451,2.549417433,2.3470382500025266
CNC(=O)NC,-40,1.726,1.716583967,1.5593375000223375
CNC(=O)NC,-30,1.238,1.180026117,0.993395250003033
CNC(=O)NC,-20,1.052,0.948386305,0.7242605000190849
CNC(=O)NC,-10,1.141,0.966767158,0.7312885000298763
CNC(=O)NC,0,1.306,1.043507997,0.8183227500170176
