mol_id,conf_id,scan,ResFF Energy,Reference Energy,scan_group_id,u_qm_rel,wb97m
267.0,2.0,-150.0,0.80859375,0.5625,350,0.5625,0.44922725
267.0,3.0,-135.0,2.2783203,2.65625,350,2.65625,2.43777475
267.0,4.0,-120.0,5.1748047,6.09375,350,6.09375,5.974051
267.0,5.0,-105.0,13.121094,9.15625,350,9.15625,9.75455025
267.0,6.0,-90.0,15.887695,12.25,350,12.25,12.70430225
267.0,7.0,-75.0,8.748047,9.3125,350,9.3125,9.51120575
267.0,8.0,-60.0,4.578125,4.9375,350,4.9375,4.97199625
267.0,9.0,-45.0,1.9960938,1.90625,350,1.90625,1.88444525
267.0,10.0,-30.0,0.6845703,0.28125,350,0.28125,0.270578
267.0,11.0,-15.0,0.0009765625,0.0625,350,0.0625,0.054718
267.0,12.0,0.0,0.043945312,0.71875,350,0.71875,0.877496
267.0,13.0,15.0,0.0048828125,0.0625,350,0.0625,0.051706
267.0,14.0,30.0,0.6738281,0.28125,350,0.28125,0.263299
267.0,15.0,45.0,2.0029297,1.90625,350,1.90625,1.883002
267.0,16.0,60.0,4.620117,4.9375,350,4.9375,5.007952
267.0,17.0,75.0,8.802734,9.21875,350,9.21875,9.4638295
267.0,18.0,90.0,15.881836,12.25,350,12.25,12.6934465
267.0,19.0,105.0,12.967773,9.3125,350,9.3125,9.87352425
267.0,20.0,120.0,5.1904297,6.0625,350,6.0625,5.9892365
267.0,21.0,135.0,2.2949219,2.65625,350,2.65625,2.47442075
267.0,22.0,150.0,0.8095703,0.5625,350,0.5625,0.46089875
267.0,23.0,165.0,0.12792969,0.0,350,0.0,0.0
267.0,24.0,180.0,0.0,0.625,350,0.625,0.773833
102.0,1.0,-165.0,2.1572266,2.78125,351,2.78125,2.3005405
102.0,2.0,-150.0,1.6103516,2.0625,351,2.0625,1.6946265
102.0,3.0,-135.0,0.9189453,1.1875,351,1.1875,0.947776
102.0,4.0,-120.0,0.19140625,0.375,351,0.375,0.21717775
102.0,5.0,-105.0,0.0,0.0,351,0.0,0.0
102.0,6.0,-90.0,0.2861328,0.5,351,0.5,0.49202275
102.0,7.0,-75.0,1.0673828,1.34375,351,1.34375,1.316997
102.0,8.0,-60.0,2.1503906,2.0625,351,2.0625,1.940732
102.0,9.0,-45.0,2.8310547,2.3125,351,2.3125,2.09365375
102.0,10.0,-30.0,2.7705078,2.1875,351,2.1875,1.8429675
102.0,11.0,-15.0,2.515625,1.96875,351,1.96875,1.507757
102.0,12.0,0.0,2.4072266,1.71875,351,1.71875,1.33783
102.0,13.0,15.0,2.5166016,1.9375,351,1.9375,1.5043685
102.0,14.0,30.0,2.7705078,2.1875,351,2.1875,1.84290475
102.0,15.0,45.0,2.8027344,2.3125,351,2.3125,2.07545625
102.0,16.0,60.0,2.1533203,2.0625,351,2.0625,1.941485
102.0,17.0,75.0,1.0683594,1.34375,351,1.34375,1.31216525
102.0,18.0,90.0,0.28710938,0.5,351,0.5,0.49202275
102.0,19.0,105.0,0.0,0.0,351,0.0,0.001004
102.0,20.0,120.0,0.19238281,0.375,351,0.375,0.2177425
102.0,21.0,135.0,0.9199219,1.1875,351,1.1875,0.947776
102.0,22.0,150.0,1.609375,2.0625,351,2.0625,1.69368525
102.0,23.0,165.0,2.15625,2.78125,351,2.78125,2.30097975
102.0,24.0,180.0,2.4072266,2.96875,351,2.96875,2.4867825
189.0,1.0,-165.0,4.5371094,4.8125,352,4.8125,4.44772
189.0,2.0,-150.0,4.015625,3.9375,352,3.9375,3.5321975
189.0,3.0,-135.0,3.1445312,3.0625,352,3.0625,2.5796525
189.0,4.0,-120.0,0.9375,1.875,352,1.875,1.0033725
189.0,5.0,-105.0,0.043945312,0.875,352,0.875,0.0432975
189.0,6.0,-90.0,0.0,0.5,352,0.5,0.0
189.0,7.0,-75.0,0.46972656,0.375,352,0.375,0.325045
189.0,8.0,-60.0,0.68847656,0.25,352,0.25,0.475645
189.0,9.0,-45.0,0.6455078,0.0625,352,0.0625,0.3143775
189.0,10.0,-30.0,0.5449219,0.0,352,0.0,0.1436975
189.0,11.0,-15.0,0.6308594,0.25,352,0.25,0.307475
189.0,12.0,0.0,0.9248047,0.875,352,0.875,0.779355
189.0,13.0,15.0,0.6308594,0.25,352,0.25,0.307475
189.0,14.0,30.0,0.5449219,0.0,352,0.0,0.1436975
189.0,15.0,45.0,0.6455078,0.0625,352,0.0625,0.3143775
189.0,16.0,60.0,0.68847656,0.25,352,0.25,0.475645
189.0,17.0,75.0,0.46972656,0.375,352,0.375,0.325045
189.0,18.0,90.0,0.0,0.5,352,0.5,0.0006275
189.0,19.0,105.0,0.043945312,0.875,352,0.875,0.0432975
189.0,20.0,120.0,0.9423828,1.875,352,1.875,1.0096475
189.0,21.0,135.0,3.1445312,3.0625,352,3.0625,2.579025
189.0,22.0,150.0,4.015625,3.9375,352,3.9375,3.53157
189.0,23.0,165.0,4.5390625,4.8125,352,4.8125,4.4496025
189.0,24.0,180.0,4.7539062,5.3125,352,5.3125,4.8813225
339.0,1.0,-165.0,3.2324219,4.75,353,4.75,4.11985125
339.0,2.0,-150.0,4.3291016,5.75,353,5.75,4.9626465
339.0,3.0,-135.0,5.348633,6.8125,353,6.8125,5.84321725
339.0,4.0,-120.0,5.135742,6.71875,353,6.71875,5.94863725
339.0,5.0,-105.0,3.7001953,5.25,353,5.25,4.69464125
339.0,6.0,-90.0,2.006836,3.40625,353,3.40625,3.00227375
339.0,7.0,-75.0,0.5654297,1.6875,353,1.6875,1.4684755
339.0,8.0,-60.0,0.0,0.9375,353,0.9375,0.89876825
339.0,9.0,-45.0,1.0263672,1.75,353,1.75,1.8005485
339.0,10.0,-30.0,3.1572266,3.90625,353,3.90625,3.92708325
339.0,11.0,-15.0,5.421875,6.15625,353,6.15625,6.0800985
339.0,12.0,0.0,6.3339844,6.5,353,6.5,6.5449505
339.0,13.0,15.0,5.421875,6.15625,353,6.15625,6.08003575
339.0,14.0,30.0,3.1591797,3.90625,353,3.90625,3.9154745
339.0,15.0,45.0,1.671875,1.90625,353,1.90625,1.88896325
339.0,16.0,60.0,0.67578125,0.0,353,0.0,0.0
339.0,17.0,75.0,0.5625,1.6875,353,1.6875,1.46627925
339.0,18.0,90.0,0.48339844,1.78125,353,1.78125,1.563479
339.0,19.0,105.0,2.586914,3.65625,353,3.65625,3.47503225
339.0,20.0,120.0,4.8291016,6.0625,353,6.0625,5.32640825
339.0,21.0,135.0,5.350586,6.8125,353,6.8125,5.844033
339.0,22.0,150.0,4.336914,5.75,353,5.75,4.961768
339.0,23.0,165.0,3.2333984,4.75,353,4.75,4.121922
339.0,24.0,180.0,2.7480469,4.375,353,4.375,3.8178355
253.0,1.0,-165.0,0.0,0.125,354,0.125,0.00106675
253.0,2.0,-150.0,0.34277344,1.34375,354,1.34375,0.8512665
253.0,3.0,-135.0,1.3867188,3.46875,354,3.46875,2.5118825
253.0,4.0,-120.0,3.0449219,6.1875,354,6.1875,4.726079
253.0,5.0,-105.0,4.9345703,9.09375,354,9.09375,7.07236425
253.0,6.0,-90.0,6.4140625,11.4375,354,11.4375,8.943883
253.0,7.0,-75.0,7.064453,12.0625,354,12.0625,9.44331025
253.0,8.0,-60.0,6.7539062,11.34375,354,11.34375,9.06605725
253.0,9.0,-45.0,6.419922,10.71875,354,10.71875,8.83450975
253.0,10.0,-30.0,6.9628906,10.78125,354,10.78125,9.2667945
253.0,11.0,-15.0,8.522461,11.78125,354,11.78125,10.59150975
253.0,12.0,0.0,10.46875,13.5,354,13.5,12.553765
253.0,13.0,15.0,8.519531,11.78125,354,11.78125,10.594208
253.0,14.0,30.0,6.9628906,10.78125,354,10.78125,9.26685725
253.0,15.0,45.0,6.419922,10.71875,354,10.71875,8.83463525
253.0,16.0,60.0,6.7539062,11.34375,354,11.34375,9.06555525
253.0,17.0,75.0,7.0615234,12.0625,354,12.0625,9.445632
253.0,18.0,90.0,6.4140625,11.4375,354,11.4375,8.951162
253.0,19.0,105.0,4.9414062,9.09375,354,9.09375,7.07148575
253.0,20.0,120.0,3.0439453,6.1875,354,6.1875,4.72513775
253.0,21.0,135.0,1.3789062,3.46875,354,3.46875,2.50516825
253.0,22.0,150.0,0.33789062,1.34375,354,1.34375,0.84957225
253.0,23.0,165.0,0.0048828125,0.125,354,0.125,0.0
253.0,24.0,180.0,0.21777344,0.0,354,0.0,0.00056475
116.0,1.0,-165.0,5.423828,6.5,355,6.5,5.5778475
116.0,2.0,-150.0,5.7373047,7.09375,355,7.09375,5.98126725
116.0,3.0,-135.0,6.629883,8.15625,355,8.15625,6.75560225
116.0,4.0,-120.0,7.495117,9.3125,355,9.3125,7.51148875
116.0,5.0,-105.0,8.181641,10.1875,355,10.1875,8.07561125
116.0,6.0,-90.0,8.568359,10.125,355,10.125,7.97533675
116.0,7.0,-75.0,7.7148438,8.46875,355,8.46875,6.856316
116.0,8.0,-60.0,5.963867,6.03125,355,6.03125,4.97475725
116.0,9.0,-45.0,3.788086,3.59375,355,3.59375,2.96399625
116.0,10.0,-30.0,1.8701172,1.625,355,1.625,1.3126045
116.0,11.0,-15.0,0.5595703,0.40625,355,0.40625,0.32874725
116.0,12.0,0.0,0.0,0.0,355,0.0,0.0
116.0,13.0,15.0,0.56152344,0.40625,355,0.40625,0.327304
116.0,14.0,30.0,1.8710938,1.625,355,1.625,1.31693425
116.0,15.0,45.0,3.7832031,3.59375,355,3.59375,2.95621525
116.0,16.0,60.0,5.979492,6.03125,355,6.03125,4.97638875
116.0,17.0,75.0,7.7148438,8.5,355,8.5,6.8559395
116.0,18.0,90.0,8.555664,10.09375,355,10.09375,7.98926725
116.0,19.0,105.0,8.177734,10.1875,355,10.1875,8.0755485
116.0,20.0,120.0,7.484375,9.3125,355,9.3125,7.51098675
116.0,21.0,135.0,6.629883,8.15625,355,8.15625,6.75359425
116.0,22.0,150.0,5.729492,7.09375,355,7.09375,5.98063975
116.0,23.0,165.0,5.4404297,6.46875,355,6.46875,5.5914015
116.0,24.0,180.0,5.354492,6.34375,355,6.34375,5.52745925
240.0,1.0,-165.0,3.4423828,5.78125,356,5.78125,5.211513
240.0,2.0,-150.0,2.890625,4.125,356,4.125,3.784578
240.0,3.0,-135.0,2.6054688,3.09375,356,3.09375,2.782586
240.0,4.0,-120.0,2.1289062,2.15625,356,2.15625,1.81454175
240.0,5.0,-105.0,1.7529297,1.46875,356,1.46875,1.232912
240.0,6.0,-90.0,1.4833984,1.28125,356,1.28125,0.98247675
240.0,7.0,-75.0,1.8125,1.78125,356,1.78125,1.484916
240.0,8.0,-60.0,1.6621094,2.96875,356,2.96875,2.3359315
240.0,9.0,-45.0,2.2402344,2.875,356,2.875,2.97303225
240.0,10.0,-30.0,1.109375,1.25,356,1.25,1.25117225
240.0,11.0,-15.0,0.20214844,0.28125,356,0.28125,0.329061
240.0,12.0,0.0,0.045898438,0.0,356,0.0,0.0
240.0,13.0,15.0,0.0,0.15625,356,0.15625,0.0530865
240.0,14.0,30.0,0.140625,0.5,356,0.5,0.35447475
240.0,15.0,45.0,0.7636719,0.59375,356,0.59375,0.74628575
240.0,16.0,60.0,0.8125,0.59375,356,0.59375,0.41032225
240.0,17.0,75.0,1.3583984,1.3125,356,1.3125,0.91746775
240.0,18.0,90.0,1.3867188,3.0625,356,3.0625,1.93521
240.0,19.0,105.0,2.2011719,4.0625,356,4.0625,2.90124625
240.0,20.0,120.0,3.2197266,5.28125,356,5.28125,4.1740045
240.0,21.0,135.0,4.5810547,6.71875,356,6.71875,5.6531475
240.0,22.0,150.0,6.120117,8.34375,356,8.34375,7.31131625
240.0,23.0,165.0,7.3271484,9.9375,356,9.9375,8.96841825
240.0,24.0,180.0,5.2460938,8.46875,356,8.46875,7.8401105
336.0,1.0,-165.0,7.182617,6.3125,357,6.3125,7.7361965
336.0,2.0,-150.0,3.5439453,2.75,357,2.75,3.606368
336.0,3.0,-135.0,1.3037109,0.75,357,0.75,1.20084675
336.0,4.0,-120.0,0.38476562,0.03125,357,0.03125,0.197537
336.0,5.0,-105.0,0.0,0.0,357,0.0,0.0
336.0,6.0,-90.0,0.072265625,0.0625,357,0.0625,0.02553925
336.0,7.0,-75.0,0.00390625,0.0,357,0.0,0.0021335
336.0,8.0,-60.0,0.38378906,0.03125,357,0.03125,0.19107375
336.0,9.0,-45.0,1.2958984,0.75,357,0.75,1.21201625
336.0,10.0,-30.0,3.4746094,2.65625,357,2.65625,3.55485025
336.0,11.0,-15.0,6.9560547,5.78125,357,5.78125,7.171572
336.0,12.0,0.0,10.533203,8.875,357,8.875,10.75786
336.0,13.0,15.0,6.9492188,5.78125,357,5.78125,7.174584
336.0,14.0,30.0,3.4726562,2.65625,357,2.65625,3.5547875
336.0,15.0,45.0,1.2958984,0.75,357,0.75,1.21151425
336.0,16.0,60.0,0.38378906,0.03125,357,0.03125,0.19107375
336.0,17.0,75.0,0.00390625,0.0,357,0.0,0.0021335
336.0,18.0,90.0,0.07519531,0.0625,357,0.0625,0.025853
336.0,19.0,105.0,0.0,0.0,357,0.0,0.000251
336.0,20.0,120.0,0.38867188,0.03125,357,0.03125,0.19860375
336.0,21.0,135.0,1.3027344,0.75,357,0.75,1.20197625
336.0,22.0,150.0,3.5458984,2.75,357,2.75,3.60630525
336.0,23.0,165.0,7.173828,6.3125,357,6.3125,7.736322
336.0,24.0,180.0,10.597656,9.25,357,9.25,11.23432075
6.0,1.0,-165.0,1.8515625,0.3125,358,0.3125,1.074029
6.0,2.0,-150.0,1.4179688,0.0,358,0.0,0.59631325
6.0,3.0,-135.0,1.9550781,0.0625,358,0.0625,1.46364375
6.0,4.0,-120.0,1.8945312,1.4375,358,1.4375,1.42762525
6.0,5.0,-105.0,2.3457031,2.6875,358,2.6875,2.35795675
6.0,6.0,-90.0,1.6679688,1.9375,358,1.9375,1.93765725
6.0,7.0,-75.0,1.0703125,1.75,358,1.75,1.39599925
6.0,8.0,-60.0,0.38867188,1.3125,358,1.3125,0.68272
6.0,9.0,-45.0,0.0,0.6875,358,0.6875,0.16697775
6.0,10.0,-30.0,0.05859375,0.3125,358,0.3125,0.00094125
6.0,11.0,-15.0,0.5019531,0.375,358,0.375,0.310989
6.0,12.0,0.0,1.1738281,0.875,358,0.875,0.94269325
6.0,13.0,15.0,0.5097656,0.375,358,0.375,0.31105175
6.0,14.0,30.0,0.05859375,0.3125,358,0.3125,0.0
6.0,15.0,45.0,0.00390625,0.6875,358,0.6875,0.1662875
6.0,16.0,60.0,0.39257812,1.3125,358,1.3125,0.68366125
6.0,17.0,75.0,1.0703125,1.75,358,1.75,1.396062
6.0,18.0,90.0,1.6699219,1.9375,358,1.9375,1.9300645
6.0,19.0,105.0,2.3457031,2.6875,358,2.6875,2.3592745
6.0,20.0,120.0,1.9140625,1.4375,358,1.4375,1.43402575
6.0,21.0,135.0,1.5527344,0.4375,358,0.4375,0.78481425
6.0,22.0,150.0,1.4160156,0.0,358,0.0,0.59417975
6.0,23.0,165.0,1.8535156,0.3125,358,0.3125,1.07409175
6.0,24.0,180.0,2.3378906,1.125,358,1.125,1.9147535
272.0,1.0,-165.0,5.96875,5.84375,359,5.84375,5.98189475
272.0,2.0,-150.0,7.7773438,7.1875,359,7.1875,7.43380425
272.0,3.0,-135.0,8.958984,8.3125,359,8.3125,8.68491375
272.0,4.0,-120.0,9.158203,6.65625,359,6.65625,7.45852775
272.0,5.0,-105.0,6.529297,4.6875,359,4.6875,5.182146
272.0,6.0,-90.0,4.388672,3.46875,359,3.46875,3.50000675
272.0,7.0,-75.0,3.328125,3.09375,359,3.09375,2.81954575
272.0,8.0,-60.0,3.7324219,3.65625,359,3.65625,3.0337115
272.0,9.0,-45.0,5.203125,5.28125,359,5.28125,4.309921
272.0,10.0,-30.0,7.3964844,7.65625,359,7.65625,6.5700505
272.0,11.0,-15.0,9.925781,9.59375,359,9.59375,8.458951
272.0,12.0,0.0,10.457031,10.53125,359,10.53125,10.8016595
272.0,13.0,15.0,8.964844,9.40625,359,9.40625,10.149687
272.0,14.0,30.0,5.9375,6.59375,359,6.59375,6.50397475
272.0,15.0,45.0,3.3691406,3.375,359,3.375,3.0435005
272.0,16.0,60.0,1.0585938,1.03125,359,1.03125,0.724637
272.0,17.0,75.0,0.0,0.0,359,0.0,0.0
272.0,18.0,90.0,0.47265625,0.1875,359,0.1875,0.5513215
272.0,19.0,105.0,1.0527344,0.8125,359,0.8125,1.1803275
272.0,20.0,120.0,1.8359375,1.03125,359,1.03125,1.5445285
272.0,21.0,135.0,2.7109375,1.40625,359,1.40625,2.2972775
272.0,22.0,150.0,2.3203125,2.15625,359,2.15625,2.65125025
272.0,23.0,165.0,2.6992188,2.90625,359,2.90625,3.18525275
272.0,24.0,180.0,4.330078,4.53125,359,4.53125,4.62122375
91.0,1.0,-165.0,2.7626953,4.40625,360,4.40625,4.01305075
91.0,2.0,-150.0,1.5458984,3.3125,360,3.3125,2.68777075
91.0,3.0,-135.0,1.0175781,2.96875,360,2.96875,2.141532
91.0,4.0,-120.0,1.1455078,3.15625,360,3.15625,2.202274
91.0,5.0,-105.0,1.4052734,3.4375,360,3.4375,2.559196
91.0,6.0,-90.0,1.8212891,3.125,360,3.125,2.7952615
91.0,7.0,-75.0,1.9433594,2.28125,360,2.28125,2.465071
91.0,8.0,-60.0,1.6503906,1.46875,360,1.46875,1.90439975
91.0,9.0,-45.0,0.013671875,0.625,360,0.625,0.32309975
91.0,10.0,-30.0,0.0048828125,0.03125,360,0.03125,0.001004
91.0,11.0,-15.0,0.49316406,0.0,360,0.0,0.27101725
91.0,12.0,0.0,1.1552734,0.375,360,0.375,0.861683
91.0,13.0,15.0,0.49316406,0.0,360,0.0,0.27177025
91.0,14.0,30.0,0.0,0.03125,360,0.03125,0.0
91.0,15.0,45.0,0.015625,0.625,360,0.625,0.3236645
91.0,16.0,60.0,1.6503906,1.46875,360,1.46875,1.9042115
91.0,17.0,75.0,1.9492188,2.28125,360,2.28125,2.4659495
91.0,18.0,90.0,1.8203125,3.125,360,3.125,2.7970185
91.0,19.0,105.0,1.4111328,3.4375,360,3.4375,2.56076475
91.0,20.0,120.0,1.1435547,3.15625,360,3.15625,2.201521
91.0,21.0,135.0,1.015625,2.96875,360,2.96875,2.14121825
91.0,22.0,150.0,1.5458984,3.3125,360,3.3125,2.69015525
91.0,23.0,165.0,2.7509766,4.40625,360,4.40625,4.012235
91.0,24.0,180.0,4.330078,6.1875,360,6.1875,5.95372
190.0,1.0,-165.0,11.296875,9.15625,361,9.15625,9.90088325
190.0,2.0,-150.0,6.2382812,5.09375,361,5.09375,5.6300555
190.0,3.0,-135.0,3.0546875,2.3125,361,2.3125,2.6283465
190.0,4.0,-120.0,1.0605469,0.78125,361,0.78125,0.91545975
190.0,5.0,-105.0,0.078125,0.125,361,0.125,0.16409125
190.0,6.0,-90.0,0.0,0.0,361,0.0,0.00018825
190.0,7.0,-75.0,0.08203125,0.15625,361,0.15625,0.183481
190.0,8.0,-60.0,1.1191406,0.875,361,0.875,1.02552325
190.0,9.0,-45.0,3.125,2.5625,361,2.5625,2.88794325
190.0,10.0,-30.0,6.421875,5.46875,361,5.46875,6.00925375
190.0,11.0,-15.0,11.488281,9.59375,361,9.59375,10.4083425
190.0,12.0,0.0,16.878906,14.3125,361,14.3125,15.2862765
190.0,13.0,15.0,11.527344,9.5625,361,9.5625,10.41304875
190.0,14.0,30.0,6.421875,5.46875,361,5.46875,6.0110735
190.0,15.0,45.0,3.1367188,2.5625,361,2.5625,2.8934025
190.0,16.0,60.0,1.125,0.875,361,0.875,1.029351
190.0,17.0,75.0,0.078125,0.15625,361,0.15625,0.1841085
190.0,18.0,90.0,0.0,0.0,361,0.0,0.0
190.0,19.0,105.0,0.068359375,0.125,361,0.125,0.16064
190.0,20.0,120.0,1.0566406,0.78125,361,0.78125,0.9145185
190.0,21.0,135.0,3.0507812,2.3125,361,2.3125,2.62546
190.0,22.0,150.0,6.25,5.09375,361,5.09375,5.631938
190.0,23.0,165.0,11.283203,9.15625,361,9.15625,9.88657625
190.0,24.0,180.0,16.242188,13.53125,361,13.53125,14.36454175
269.0,1.0,-165.0,0.07324219,0.15625,362,0.15625,0.00244725
269.0,2.0,-150.0,0.2998047,0.78125,362,0.78125,0.2471095
269.0,3.0,-135.0,1.078125,2.15625,362,2.15625,1.03568875
269.0,4.0,-120.0,2.2851562,4.1875,362,4.1875,2.41305125
269.0,5.0,-105.0,3.5664062,6.28125,362,6.28125,4.01857275
269.0,6.0,-90.0,4.4277344,7.75,362,7.75,5.184405
269.0,7.0,-75.0,4.745117,8.09375,362,8.09375,5.67341575
269.0,8.0,-60.0,4.7929688,7.78125,362,7.78125,5.696194
269.0,9.0,-45.0,4.9335938,7.59375,362,7.59375,5.8607245
269.0,10.0,-30.0,5.7001953,8.0625,362,8.0625,6.67829425
269.0,11.0,-15.0,7.1015625,9.34375,362,9.34375,8.28168225
269.0,12.0,0.0,8.001953,10.65625,362,10.65625,9.76132725
269.0,13.0,15.0,7.111328,9.34375,362,9.34375,8.2811175
269.0,14.0,30.0,5.7001953,8.0625,362,8.0625,6.67703925
269.0,15.0,45.0,4.9365234,7.59375,362,7.59375,5.86066175
269.0,16.0,60.0,4.7890625,7.78125,362,7.78125,5.696696
269.0,17.0,75.0,4.7441406,8.09375,362,8.09375,5.6744825
269.0,18.0,90.0,4.4228516,7.75,362,7.75,5.1827735
269.0,19.0,105.0,3.5605469,6.28125,362,6.28125,4.015247
269.0,20.0,120.0,2.2714844,4.125,362,4.125,2.4358295
269.0,21.0,135.0,1.0703125,2.15625,362,2.15625,1.026088
269.0,22.0,150.0,0.33007812,0.78125,362,0.78125,0.21278525
269.0,23.0,165.0,0.06640625,0.15625,362,0.15625,0.0003765
269.0,24.0,180.0,0.0,0.0,362,0.0,0.0
333.0,1.0,-165.0,1.8378906,0.59375,363,0.59375,1.29886225
333.0,2.0,-150.0,0.3408203,0.0,363,0.0,0.20789075
333.0,3.0,-135.0,0.0009765625,0.28125,363,0.28125,0.0432975
333.0,4.0,-120.0,0.63964844,1.3125,363,1.3125,0.66766
333.0,5.0,-105.0,1.390625,2.34375,363,2.34375,1.43666125
333.0,6.0,-90.0,1.7666016,2.75,363,2.75,1.7829785
333.0,7.0,-75.0,1.4199219,2.25,363,2.25,1.383763
333.0,8.0,-60.0,0.59277344,1.125,363,1.125,0.56280475
333.0,9.0,-45.0,0.01953125,0.15625,363,0.15625,0.00508275
333.0,10.0,-30.0,0.50390625,0.03125,363,0.03125,0.32636275
333.0,11.0,-15.0,1.9892578,0.6875,363,0.6875,1.44858375
333.0,12.0,0.0,3.069336,1.28125,363,1.28125,2.319993
333.0,13.0,15.0,1.9853516,0.6875,363,0.6875,1.44933675
333.0,14.0,30.0,0.5078125,0.03125,363,0.03125,0.327053
333.0,15.0,45.0,0.00390625,0.1875,363,0.1875,0.0
333.0,16.0,60.0,0.59277344,1.125,363,1.125,0.56267925
333.0,17.0,75.0,1.4208984,2.25,363,2.25,1.3848925
333.0,18.0,90.0,1.7685547,2.75,363,2.75,1.78178625
333.0,19.0,105.0,1.390625,2.34375,363,2.34375,1.43816725
333.0,20.0,120.0,0.6425781,1.3125,363,1.3125,0.66998175
333.0,21.0,135.0,0.0,0.28125,363,0.28125,0.0432975
333.0,22.0,150.0,0.3408203,0.0,363,0.0,0.2061965
333.0,23.0,165.0,1.8388672,0.59375,363,0.59375,1.29886225
333.0,24.0,180.0,3.0673828,1.28125,363,1.28125,2.31603975
446.0,1.0,-165.0,1.015625,0.78125,364,0.78125,0.480414
446.0,2.0,-150.0,1.0,0.40625,364,0.40625,0.52101325
446.0,3.0,-135.0,0.71484375,0.15625,364,0.15625,0.63308475
446.0,4.0,-120.0,0.9296875,0.4375,364,0.4375,1.00356075
446.0,5.0,-105.0,1.9550781,1.375,364,1.375,1.949015
446.0,6.0,-90.0,2.8476562,2.625,364,2.625,3.08974725
446.0,7.0,-75.0,1.484375,1.25,364,1.25,1.460318
446.0,8.0,-60.0,0.35742188,0.28125,364,0.28125,0.428457
446.0,9.0,-45.0,0.0,0.0,364,0.0,0.0
446.0,10.0,-30.0,0.453125,0.3125,364,0.3125,0.10008625
446.0,11.0,-15.0,0.69140625,0.78125,364,0.78125,0.2910345
446.0,12.0,0.0,1.15625,1.34375,364,1.34375,0.85647475
446.0,13.0,15.0,0.9921875,0.84375,364,0.84375,0.49126975
446.0,14.0,30.0,0.9453125,0.375,364,0.375,0.47941
446.0,15.0,45.0,0.7324219,0.15625,364,0.15625,0.618464
446.0,16.0,60.0,0.8984375,0.4375,364,0.4375,0.98310425
446.0,17.0,75.0,1.8691406,1.40625,364,1.40625,1.9775035
446.0,18.0,90.0,2.8242188,2.75,364,2.75,3.19730075
446.0,19.0,105.0,1.5117188,1.1875,364,1.1875,1.410871
446.0,20.0,120.0,0.36132812,0.28125,364,0.28125,0.4220565
446.0,21.0,135.0,0.015625,0.0,364,0.0,0.011295
446.0,22.0,150.0,0.43554688,0.25,364,0.25,0.08389675
446.0,23.0,165.0,0.7285156,0.6875,364,0.6875,0.256271
446.0,24.0,180.0,1.1816406,1.28125,364,1.28125,0.8033255
60.0,1.0,-165.0,3.40625,5.0,365,5.0,4.28400525
60.0,2.0,-150.0,1.6308594,2.1875,365,2.1875,1.9084785
60.0,3.0,-135.0,0.13671875,0.40625,365,0.40625,0.2689465
60.0,4.0,-120.0,0.083984375,0.0,365,0.0,0.0
60.0,5.0,-105.0,0.0,0.21875,365,0.21875,0.12832375
60.0,6.0,-90.0,1.1171875,1.65625,365,1.65625,1.42398575
60.0,7.0,-75.0,2.8828125,4.21875,365,4.21875,3.675895
60.0,8.0,-60.0,5.5439453,7.5625,365,7.5625,6.66888175
60.0,9.0,-45.0,7.7421875,7.46875,365,7.46875,6.89553475
60.0,10.0,-30.0,7.875,7.0625,365,7.0625,6.8353575
60.0,11.0,-15.0,7.977539,6.84375,365,6.84375,6.873635
60.0,12.0,0.0,7.319336,6.03125,365,6.03125,6.32476075
60.0,13.0,15.0,5.3554688,4.84375,365,4.84375,4.93673075
60.0,14.0,30.0,3.9921875,4.125,365,4.125,4.04279425
60.0,15.0,45.0,3.7402344,4.3125,365,4.3125,4.1750085
60.0,16.0,60.0,4.3945312,5.6875,365,5.6875,5.54879425
60.0,17.0,75.0,3.7705078,4.84375,365,4.84375,4.56587825
60.0,18.0,90.0,3.71875,4.0625,365,4.0625,3.95067725
60.0,19.0,105.0,4.828125,4.625,365,4.625,4.70342625
60.0,20.0,120.0,6.8496094,5.84375,365,5.84375,6.159289
60.0,21.0,135.0,7.9726562,6.84375,365,6.84375,6.896225
60.0,22.0,150.0,7.810547,7.09375,365,7.09375,6.82663525
60.0,23.0,165.0,7.682617,7.59375,365,7.59375,6.9804355
60.0,24.0,180.0,6.854492,9.03125,365,9.03125,7.9422675
173.0,1.0,-165.0,0.8671875,0.6875,366,0.6875,0.398086
173.0,2.0,-150.0,1.0507812,0.875,366,0.875,0.1504745
173.0,3.0,-135.0,1.2050781,1.46875,366,1.46875,0.353408
173.0,4.0,-120.0,2.6455078,2.96875,366,2.96875,1.66281225
173.0,5.0,-105.0,5.8671875,5.25,366,5.25,4.28061675
173.0,6.0,-90.0,9.375977,7.453125,366,7.453125,6.981565
173.0,7.0,-75.0,11.28125,9.25,366,9.25,8.86023725
173.0,8.0,-60.0,12.768555,11.078125,366,11.078125,10.78779175
173.0,9.0,-45.0,12.916992,11.265625,366,11.265625,11.09702375
173.0,10.0,-30.0,13.672852,11.59375,366,11.59375,11.5365875
173.0,11.0,-15.0,13.220703,11.109375,366,11.109375,10.7871015
173.0,12.0,0.0,11.633789,9.578125,366,9.578125,9.13784325
173.0,13.0,15.0,9.316406,7.640625,366,7.640625,7.03157675
